ec	Genus
1.3.99.22	Bradyrhizobium
1.3.99.16	Methylocystis
1.3.99.16	Azospira
1.3.99.16	Caulobacter
1.3.99.22	Simplicispira
1.3.99.16	Geothrix
1.3.99.22	Acidovorax
1.3.99.22	Desulfobulbus
1.3.99.22	Silanimonas
1.3.99.22	Propionivibrio
1.3.99.22	Ruminiclostridium_1
1.3.99.22	Achromobacter
1.3.99.22	Blastomonas
1.3.99.22	Dechloromonas
1.4.3.19	Pseudorhodoferax
1.4.3.16	Gelria
1.4.3.4	Phenylobacterium
1.4.3.4	Pseudoxanthomonas
1.4.3.4	Caulobacter
1.4.1.14	Smithella
1.4.1.14	Caulobacter
1.4.1.14	Staphylococcus
1.4.1.16	Ruminiclostridium_1
1.4.1.14	Azospira
1.4.1.2	Silanimonas
1.4.3.4	Blastomonas
1.4.1.14	Propionibacterium
1.4.1.9	Gelria
1.4.3.16	Silanimonas
1.4.3.19	Methylocystis
1.4.1.14	Propionivibrio
2.1.1.226	Erysipelothrix
2.1.1.226	Geothrix
2.1.1.226	Acetobacterium
2.1.1.226	Gelria
2.1.1.223	Ruminiclostridium_1
2.1.1.228	Ruminiclostridium_1
2.1.1.289	Acetobacterium
2.1.1.289	Gelria
2.1.1.289	Desulfotomaculum
2.1.1.297	Ruminiclostridium_1
2.1.1.271	Paracoccus
2.1.1.271	Ruminiclostridium_1
2.1.1.271	Azospira
2.1.1.271	Gelria
2.1.1.271	Desulfotomaculum
2.1.1.271	Propionibacterium
2.1.1.271	Methylocystis
2.1.1.271	Propionivibrio
2.1.1.271	Dechloromonas
2.1.1.271	Desulfobulbus
2.1.1.223	Desulfovibrio
2.1.1.226	Dechloromonas
2.1.1.226	Desulfobulbus
2.1.1.226	Ruminiclostridium_1
2.1.1.226	Blastomonas
2.1.1.226	Simplicispira
2.1.1.226	Caulobacter
2.1.1.227	Simplicispira
2.1.1.227	Desulfobulbus
2.1.1.227	Ruminiclostridium_1
2.1.1.227	Blastomonas
1.4.1.1	Geothrix
1.3.99.31	Pseudorhodoferax
1.3.99.31	Sphingopyxis
1.3.99.31	Caulobacter
1.3.99.31	Novosphingobium
1.3.99.35	Blastomonas
1.3.99.31	Acetobacterium
1.3.99.35	Pseudorhodoferax
1.3.99.31	Blastomonas
1.3.99.4	Blastomonas
1.3.99.29	Variovorax
1.3.99.29	Acetobacterium
1.3.99.29	Pseudorhodoferax
1.3.99.29	Sphingopyxis
1.3.99.29	Caulobacter
1.3.99.29	Novosphingobium
1.3.99.35	Novosphingobium
2.1.1.226	Methylocystis
2.1.1.226	Propionibacterium
2.1.1.227	Dechloromonas
2.1.1.227	Propionibacterium
2.1.1.227	Methylocystis
2.1.1.227	Smithella
2.1.1.227	Caulobacter
2.1.1.227	Pseudorhodoferax
2.1.1.227	Geothrix
2.1.1.227	Erysipelothrix
2.1.1.227	Streptococcus
2.1.1.227	Desulfotomaculum
2.1.1.226	Desulfotomaculum
2.1.1.226	Pseudorhodoferax
2.1.1.227	Acetobacterium
2.1.1.227	Gelria
1.1.1.1	Geothrix
1.1.1.11	Pseudorhodoferax
1.1.1.1	Shewanella
1.1.1.1	Acidovorax
1.1.1.1	Dechloromonas
1.1.1.1	Gelria
1.1.1.169	Ruminiclostridium_1
1.1.1.157	Azospira
1.1.1.122	Pseudorhodoferax
1.1.1.122	Caulobacter
1.1.1.157	Simplicispira
1.1.1.157	Dechloromonas
1.1.1.157	Propionivibrio
1.1.1.157	Ruminiclostridium_1
1.1.1.157	Gelria
1.1.1.1	Sphingopyxis
1.1.1.1	Caulobacter
1.1.1.1	Novosphingobium
1.1.1.103	Pseudorhodoferax
1.1.1.1	Brevundimonas
1.1.1.1	Variovorax
1.1.1.1	Bradyrhizobium
1.1.1.1	Sphingomonas
1.1.1.1	Phenylobacterium
1.1.1.1	Propionivibrio
1.1.1.1	Ruminiclostridium_1
1.1.1.1	Silanimonas
1.1.1.1	Achromobacter
1.1.1.1	Bacillus
1.1.1.1	Blastomonas
1.1.1.1	Pseudoxanthomonas
1.1.1.100	Ruminiclostridium_1
1.1.1.49	Silanimonas
1.1.1.377	Caulobacter
1.1.1.378	Caulobacter
1.1.1.38	Ruminiclostridium_1
1.1.1.38	Geothrix
1.1.1.42	Ruminiclostridium_1
1.1.1.49	Gelria
1.1.1.57	Blastomonas
1.1.1.57	Ruminiclostridium_1
1.1.1.53	Blastomonas
1.1.1.57	Propionivibrio
1.1.1.56	Pseudorhodoferax
1.1.1.86	Ruminiclostridium_1
1.1.1.40	Azospira
1.1.1.40	Smithella
1.1.1.41	Geothrix
1.1.1.41	Gelria
1.1.1.40	Propionivibrio
1.1.1.40	Silanimonas
1.1.1.381	Desulfobulbus
1.1.1.4	Paracoccus
1.1.1.57	Propionibacterium
1.1.1.93	Propionivibrio
1.1.1.93	Pseudorhodoferax
1.1.1.86	Gelria
1.1.1.38	Desulfotomaculum
1.1.1.369	Paracoccus
1.1.1.369	Propionibacterium
1.1.1.363	Novosphingobium
1.1.1.363	Staphylococcus
1.1.1.38	Gelria
1.1.1.206	Silanimonas
1.1.1.203	Pseudorhodoferax
1.1.3.48	Desulfobulbus
1.1.1.363	Pseudorhodoferax
1.1.1.363	Sphingopyxis
1.1.5.2	Pseudorhodoferax
1.1.3.15	Desulfobulbus
1.1.3.15	Geothrix
1.1.3.15	Gelria
1.1.3.15	Desulfotomaculum
1.1.3.15	Pseudorhodoferax
1.1.3.15	Methylocystis
1.1.3.15	Azospira
1.1.3.15	Dechloromonas
1.1.5.3	Ruminiclostridium_1
1.1.3.46	Pseudorhodoferax
1.1.5.3	Propionivibrio
1.1.1.205	Ruminiclostridium_1
1.1.1.25	Ruminiclostridium_1
1.1.1.219	Desulfovibrio
1.1.1.22	Ruminiclostridium_1
1.1.1.215	Pseudorhodoferax
1.1.1.17	Bacillus
1.1.1.173	Caulobacter
1.1.1.23	Ruminiclostridium_1
1.1.1.215	Simplicispira
1.10.3.12	Staphylococcus
1.11.1.10	Silanimonas
1.11.1.10	Pseudorhodoferax
1.11.1.10	Caulobacter
1.11.1.15	Simplicispira
1.11.1.15	Dechloromonas
1.11.1.5	Simplicispira
1.11.1.5	Dechloromonas
1.11.1.9	Shewanella
1.11.1.9	Pseudorhodoferax
1.11.1.9	Methylocystis
1.11.1.9	Azospira
1.11.1.9	Novosphingobium
1.11.1.15	Desulfobulbus
1.12.1.2	Desulfobulbus
1.12.1.2	Propionivibrio
1.12.1.2	Azospira
1.12.1.3	Gelria
1.12.1.3	Desulfotomaculum
1.12.1.2	Dechloromonas
1.11.1.15	Silanimonas
1.11.1.15	Propionivibrio
1.11.1.15	Ruminiclostridium_1
1.10.2.2	Azospira
1.10.2.2	Sphingopyxis
1.10.2.2	Caulobacter
1.11.1.15	Blastomonas
1.10.2.2	Methylocystis
1.11.1.9	Acetobacterium
1.10.2.2	Pseudorhodoferax
1.10.2.2	Pseudoxanthomonas
1.10.3.12	Bacillus
1.10.3.11	Silanimonas
1.10.2.2	Novosphingobium
1.10.2.2	Acidovorax
1.10.2.2	Dechloromonas
1.10.2.2	Silanimonas
1.10.2.2	Propionivibrio
1.10.2.2	Blastomonas
1.10.2.2	Bradyrhizobium
1.10.2.2	Brevundimonas
1.10.2.2	Paracoccus
1.10.2.2	Variovorax
1.10.2.2	Phenylobacterium
1.10.2.2	Achromobacter
1.11.1.9	Geothrix
1.11.1.9	Pseudoxanthomonas
1.12.5.1	Shewanella
1.11.1.9	Variovorax
1.10.2.2	Simplicispira
1.12.7.2	Propionivibrio
1.12.98.1	Blastomonas
1.12.99.6	Gelria
1.12.99.6	Desulfotomaculum
1.12.7.2	Dechloromonas
1.11.1.9	Phenylobacterium
1.11.1.9	Sphingomonas
1.1.1.44	Geothrix
1.1.1.44	Gelria
1.1.1.44	Methylocystis
1.11.1.15	Gelria
1.11.1.15	Desulfotomaculum
1.11.1.15	Pseudorhodoferax
1.11.1.15	Methylocystis
1.11.1.15	Azospira
1.11.1.15	Geothrix
1.1.1.363	Caulobacter
1.1.1.95	Gelria
1.1.1.94	Gelria
1.1.1.95	Ruminiclostridium_1
1.1.99.28	Caulobacter
1.1.9.1	Pseudorhodoferax
1.1.5.3	Geothrix
1.1.5.3	Gelria
1.1.5.3	Pseudorhodoferax
1.1.99.1	Pseudorhodoferax
1.1.99.1	Methylocystis
1.1.99.1	Blastomonas
1.1.9.1	Blastomonas
1.1.9.1	Phenylobacterium
1.1.3.15	Simplicispira
1.1.2.3	Propionivibrio
1.1.2.3	Simplicispira
1.11.1.5	Pseudorhodoferax
1.11.1.5	Azospira
1.11.1.6	Silanimonas
1.11.1.9	Brevundimonas
1.11.1.9	Simplicispira
1.11.1.9	Dechloromonas
1.11.1.9	Silanimonas
1.11.1.9	Propionivibrio
1.11.1.9	Achromobacter
1.11.1.9	Blastomonas
1.11.1.9	Bradyrhizobium
1.11.1.9	Acidovorax
1.1.2.8	Pseudorhodoferax
1.1.2.8	Silanimonas
2.3.1.174	Silanimonas
2.3.1.169	Gelria
2.3.1.157	Desulfobulbus
2.3.1.128	Smithella
2.3.1.128	Caulobacter
2.3.1.128	Novosphingobium
2.3.1.168	Shewanella
2.3.1.168	Blastomonas
2.3.1.168	Brevundimonas
2.3.1.168	Paracoccus
2.3.1.168	Nitrospira
2.3.1.168	Simplicispira
2.3.1.15	Desulfotomaculum
2.3.1.15	Pseudorhodoferax
2.3.1.15	Gelria
2.3.1.15	Acetobacterium
2.3.1.15	Methylocystis
2.3.1.15	Azospira
2.3.1.15	Geothrix
2.3.1.128	Azospira
2.3.1.128	Methylocystis
2.3.1.128	Variovorax
2.3.1.128	Desulfovibrio
2.3.1.128	Phenylobacterium
2.3.1.15	Erysipelothrix
2.3.1.128	Pseudoxanthomonas
2.3.1.128	Geothrix
2.3.1.128	Acetobacterium
2.3.1.128	Gelria
2.3.1.128	Micrococcus
2.3.1.128	Desulfotomaculum
2.3.1.128	Pseudorhodoferax
2.3.1.179	Ruminiclostridium_1
2.3.1.157	Pseudomonas
2.1.2.10	Gelria
2.1.2.9	Ruminiclostridium_1
2.1.2.11	Pseudomonas
2.1.2.2	Ruminiclostridium_1
2.3.1.157	Smithella
2.3.1.15	Blastomonas
2.3.1.15	Achromobacter
2.3.1.15	Variovorax
2.3.1.15	Ruminiclostridium_1
2.3.1.15	Paracoccus
2.3.1.15	Desulfovibrio
2.3.1.15	Phenylobacterium
2.3.1.15	Acidovorax
2.3.1.15	Simplicispira
2.1.2.3	Ruminiclostridium_1
2.3.1.12	Desulfobulbus
2.3.1.12	Silanimonas
2.3.1.12	Erysipelothrix
2.3.1.128	Simplicispira
2.3.1.128	Acidovorax
2.3.1.128	Dechloromonas
2.3.1.128	Desulfobulbus
2.3.1.128	Silanimonas
2.3.1.128	Propionivibrio
2.2.1.7	Ruminiclostridium_1
2.3.1.12	Smithella
2.5.1.17	Ruminiclostridium_1
2.5.1.17	Achromobacter
2.5.1.18	Simplicispira
2.5.1.18	Dechloromonas
2.5.1.18	Silanimonas
2.5.1.18	Blastomonas
2.5.1.17	Gelria
2.5.1.18	Pseudorhodoferax
2.5.1.15	Gelria
2.3.1.109	Blastomonas
2.3.1.128	Achromobacter
2.3.1.12	Gelria
2.3.1.12	Propionibacterium
2.3.1.117	Erysipelothrix
2.3.1.118	Blastomonas
2.3.1.1	Geothrix
2.3.1.1	Gelria
2.3.1.128	Ruminiclostridium_1
2.3.1.128	Blastomonas
2.2.1.6	Gelria
2.3.1.1	Ruminiclostridium_1
2.3.1.8	Ruminiclostridium_1
2.3.1.46	Novosphingobium
2.3.1.47	Pseudomonas
2.3.1.46	Paracoccus
2.3.1.46	Acetobacterium
2.3.1.41	Azospira
2.3.1.41	Pseudorhodoferax
2.3.1.47	Blastomonas
2.3.1.46	Ruminiclostridium_1
2.3.1.57	Brevundimonas
2.3.1.79	Ruminiclostridium_1
2.3.1.8	Azospira
2.3.1.54	Ruminiclostridium_1
2.3.1.61	Geothrix
2.3.1.79	Caulobacter
2.3.1.8	Simplicispira
2.3.1.81	Blastomonas
2.3.1.89	Erysipelothrix
2.3.1.82	Blastomonas
2.3.1.9	Propionivibrio
2.3.1.9	Ruminiclostridium_1
2.3.3.1	Caulobacter
2.3.3.1	Sphingopyxis
2.3.3.1	Smithella
2.3.3.1	Azospira
2.3.2.8	Acidovorax
2.3.3.13	Ruminiclostridium_1
2.3.2.8	Silanimonas
2.3.2.8	Dechloromonas
2.3.3.1	Desulfobulbus
2.3.3.1	Propionivibrio
2.3.3.1	Ruminiclostridium_1
2.3.3.1	Blastomonas
2.3.3.1	Paracoccus
2.3.3.1	Achromobacter
2.3.3.1	Nitrospira
2.3.1.51	Silanimonas
2.3.1.51	Propionivibrio
2.3.1.51	Ruminiclostridium_1
2.3.3.1	Desulfovibrio
2.3.3.1	Pseudoxanthomonas
2.3.2.8	Pseudorhodoferax
2.3.2.8	Methylocystis
2.3.2.8	Azospira
2.3.2.8	Sphingopyxis
2.3.2.8	Caulobacter
2.3.2.8	Shewanella
2.3.3.1	Simplicispira
2.3.3.1	Propionibacterium
2.3.3.1	Desulfotomaculum
2.3.3.1	Erysipelothrix
2.3.3.1	Geothrix
2.3.3.1	Acetobacterium
2.3.3.1	Silanimonas
2.3.3.1	Dechloromonas
2.3.3.1	Pseudorhodoferax
2.3.2.8	Propionivibrio
2.3.2.8	Achromobacter
2.3.2.8	Blastomonas
2.3.2.8	Paracoccus
2.3.1.19	Ruminiclostridium_1
2.3.1.183	Geothrix
2.3.1.183	Pseudorhodoferax
2.3.1.19	Gelria
2.3.2.8	Simplicispira
2.3.1.9	Geothrix
2.3.1.9	Gelria
2.3.2.2	Methylocystis
2.3.1.19	Acetobacterium
2.3.1.40	Caulobacter
2.3.1.41	Dechloromonas
2.3.1.41	Silanimonas
2.3.1.47	Gelria
2.3.1.51	Dechloromonas
2.3.1.51	Simplicispira
2.3.1.51	Blastomonas
2.3.1.51	Methylocystis
2.3.1.51	Azospira
2.3.1.51	Pseudorhodoferax
2.2.1.1	Ruminiclostridium_1
2.2.1.1	Gelria
2.2.1.1	Geothrix
2.1.3.2	Ruminiclostridium_1
2.1.3.3	Ruminiclostridium_1
2.10.1.1	Silanimonas
2.2.1.2	Silanimonas
2.2.1.6	Ruminiclostridium_1
2.3.1.183	Propionibacterium
2.4.2.10	Ruminiclostridium_1
2.4.1.1	Sphingopyxis
2.4.2.1	Ruminiclostridium_1
2.4.1.83	Desulfotomaculum
2.4.1.83	Pseudorhodoferax
2.4.1.83	Methylocystis
2.4.1.83	Smithella
2.4.1.1	Ruminiclostridium_1
2.4.1.129	Pseudoxanthomonas
2.4.1.129	Ruminiclostridium_1
2.3.3.5	Pseudorhodoferax
2.3.3.5	Acidovorax
2.3.3.5	Silanimonas
2.3.3.5	Paracoccus
2.3.3.5	Simplicispira
2.3.3.5	Nitrospira
2.3.3.5	Pseudoxanthomonas
2.3.3.14	Gelria
2.4.99.14	Brevundimonas
2.4.1.1	Gelria
2.4.1.10	Blastomonas
2.4.1.129	Gelria
2.4.1.129	Geothrix
2.4.1.129	Silanimonas
2.4.1.15	Silanimonas
2.4.1.15	Blastomonas
2.4.1.144	Ruminiclostridium_1
2.4.1.83	Desulfobulbus
2.4.1.83	Silanimonas
2.4.1.83	Ruminiclostridium_1
2.4.1.83	Achromobacter
2.4.1.276	Variovorax
2.4.1.280	Ruminiclostridium_1
2.4.1.227	Ruminiclostridium_1
2.4.1.64	Propionibacterium
2.4.1.64	Gelria
2.4.1.25	Ruminiclostridium_1
2.4.1.64	Pseudorhodoferax
2.4.1.315	Acetobacterium
2.4.1.315	Desulfotomaculum
2.4.1.4	Ruminiclostridium_1
2.4.1.4	Propionibacterium
2.4.1.245	Desulfobulbus
2.4.1.211	Ruminiclostridium_1
2.5.1.47	Ruminiclostridium_1
2.5.1.39	Smithella
2.5.1.46	Brevundimonas
2.5.1.46	Phenylobacterium
2.5.1.49	Ruminiclostridium_1
2.5.1.46	Geothrix
2.4.1.25	Geothrix
2.5.1.62	Pseudorhodoferax
2.5.1.47	Gelria
2.4.99.14	Bradyrhizobium
2.4.99.14	Paracoccus
2.4.1.83	Geothrix
2.4.1.83	Acetobacterium
2.4.2.14	Ruminiclostridium_1
2.4.2.18	Ruminiclostridium_1
2.4.2.17	Ruminiclostridium_1
2.4.2.9	Methylocystis
2.4.2.9	Silanimonas
2.4.2.9	Ruminiclostridium_1
2.4.2.8	Caulobacter
2.4.99.13	Pseudoxanthomonas
2.4.2.19	Gelria
2.4.2.21	Ruminiclostridium_1
2.4.2.28	Dechloromonas
2.4.2.22	Pseudomonas
2.4.2.22	Propionivibrio
2.4.2.22	Ruminiclostridium_1
2.4.2.2	Geothrix
2.4.2.2	Bacillus
2.4.2.29	Ruminiclostridium_1
2.4.2.28	Acetobacterium
2.4.2.28	Gelria
2.4.2.28	Desulfotomaculum
2.4.2.28	Azospira
2.4.2.28	Smithella
2.4.1.19	Silanimonas
2.4.1.21	Gelria
2.4.1.15	Gelria
2.4.1.187	Ruminiclostridium_1
2.4.1.187	Gelria
2.4.1.187	Caulobacter
2.4.1.15	Pseudorhodoferax
2.4.1.187	Desulfovibrio
2.4.1.18	Ruminiclostridium_1
2.4.1.21	Ruminiclostridium_1
2.4.1.20	Ruminiclostridium_1
2.3.3.9	Methylocystis
2.4.99.13	Pseudomonas
2.4.99.13	Simplicispira
2.4.99.13	Acidovorax
2.4.99.13	Dechloromonas
2.4.2.4	Desulfotomaculum
2.4.2.44	Silanimonas
2.4.2.53	Propionivibrio
2.4.2.53	Ruminiclostridium_1
2.4.2.4	Silanimonas
2.4.2.37	Propionivibrio
2.4.99.13	Desulfobulbus
2.4.99.13	Silanimonas
2.4.99.13	Propionivibrio
2.4.99.13	Achromobacter
2.4.99.13	Nitrospira
2.4.99.13	Desulfovibrio
2.4.99.13	Phenylobacterium
2.4.99.13	Geothrix
2.4.99.13	Shewanella
2.4.99.13	Pseudorhodoferax
2.4.99.13	Paracoccus
2.4.2.37	Azospira
2.4.99.13	Methylocystis
2.4.99.14	Silanimonas
2.4.99.14	Propionivibrio
2.4.99.13	Variovorax
2.4.99.13	Brevundimonas
2.4.99.13	Bradyrhizobium
2.4.99.13	Azospira
2.4.99.13	Smithella
2.4.99.13	Caulobacter
2.4.99.14	Pseudomonas
2.4.99.14	Simplicispira
2.4.99.14	Acidovorax
2.4.99.14	Dechloromonas
2.4.99.14	Achromobacter
2.4.99.14	Desulfobulbus
2.4.2.37	Dechloromonas
2.4.2.3	Shewanella
2.4.1.18	Sphingopyxis
2.4.1.18	Gelria
2.4.2.7	Silanimonas
2.4.2.7	Ruminiclostridium_1
2.4.2.8	Brevundimonas
2.4.2.8	Ruminiclostridium_1
2.4.2.3	Ruminiclostridium_1
2.4.2.7	Smithella
2.5.1.105	Gelria
2.5.1.105	Acetobacterium
2.5.1.10	Gelria
2.5.1.15	Ruminiclostridium_1
2.5.1.10	Propionibacterium
2.5.1.10	Methylocystis
2.5.1.10	Azospira
2.5.1.10	Pseudorhodoferax
2.5.1.10	Desulfotomaculum
2.5.1.1	Azospira
2.5.1.1	Smithella
2.5.1.1	Propionibacterium
2.5.1.1	Methylocystis
2.5.1.120	Gelria
2.5.1.105	Desulfotomaculum
2.4.99.15	Bradyrhizobium
2.4.99.14	Nitrospira
2.4.99.14	Desulfovibrio
2.4.99.14	Phenylobacterium
2.4.99.14	Pseudoxanthomonas
2.4.99.14	Geothrix
2.4.99.14	Shewanella
2.4.99.14	Pseudorhodoferax
2.4.99.14	Methylocystis
2.4.99.14	Azospira
2.4.99.14	Smithella
2.4.99.14	Caulobacter
2.4.99.15	Pseudomonas
2.4.99.15	Caulobacter
2.4.99.15	Variovorax
2.4.99.15	Brevundimonas
2.4.99.15	Simplicispira
2.4.99.15	Acidovorax
2.5.1.1	Simplicispira
2.4.99.15	Dechloromonas
2.4.99.15	Desulfobulbus
2.4.99.15	Silanimonas
2.4.99.15	Propionivibrio
2.4.99.15	Achromobacter
2.4.99.15	Smithella
2.4.99.15	Azospira
2.5.1.105	Propionivibrio
2.5.1.105	Ruminiclostridium_1
2.5.1.105	Desulfobulbus
2.4.99.15	Nitrospira
2.4.99.15	Desulfovibrio
2.4.99.15	Phenylobacterium
2.4.99.15	Pseudoxanthomonas
2.4.99.15	Geothrix
2.4.99.15	Shewanella
2.4.99.15	Pseudorhodoferax
2.4.99.15	Methylocystis
2.4.99.15	Paracoccus
2.5.1.1	Pseudorhodoferax
2.5.1.10	Ruminiclostridium_1
2.5.1.10	Blastomonas
2.5.1.10	Propionivibrio
2.5.1.10	Silanimonas
2.5.1.56	Propionivibrio
2.5.1.10	Simplicispira
2.5.1.30	Propionivibrio
2.4.99.14	Variovorax
2.5.1.1	Geothrix
2.5.1.1	Erysipelothrix
2.5.1.1	Gelria
2.5.1.1	Desulfotomaculum
2.5.1.10	Geothrix
2.5.1.29	Erysipelothrix
2.5.1.3	Pseudorhodoferax
2.5.1.3	Geothrix
2.5.1.19	Ruminiclostridium_1
2.5.1.19	Pseudomonas
2.5.1.16	Desulfobulbus
2.5.1.29	Staphylococcus
2.5.1.29	Geothrix
2.5.1.29	Acetobacterium
2.5.1.29	Gelria
2.5.1.29	Smithella
2.5.1.29	Caulobacter
2.5.1.29	Pseudorhodoferax
2.5.1.29	Desulfotomaculum
2.4.99.17	Ruminiclostridium_1
2.5.1.1	Desulfobulbus
2.5.1.1	Silanimonas
2.5.1.1	Propionivibrio
2.5.1.1	Dechloromonas
2.5.1.1	Ruminiclostridium_1
2.5.1.1	Blastomonas
2.5.1.1	Achromobacter
2.5.1.29	Variovorax
2.5.1.29	Desulfobulbus
2.5.1.29	Ruminiclostridium_1
2.5.1.61	Gelria
2.5.1.32	Pseudorhodoferax
2.5.1.32	Azospira
2.5.1.32	Acetobacterium
2.5.1.32	Simplicispira
2.5.1.32	Dechloromonas
2.5.1.32	Propionivibrio
2.5.1.32	Blastomonas
2.5.1.32	Caulobacter
2.5.1.30	Dechloromonas
2.5.1.61	Ruminiclostridium_1
2.5.1.68	Micrococcus
2.5.1.68	Propionibacterium
2.5.1.62	Blastomonas
2.5.1.31	Erysipelothrix
2.5.1.31	Geothrix
2.5.1.31	Acetobacterium
2.5.1.31	Gelria
2.5.1.31	Pseudorhodoferax
2.5.1.31	Propionibacterium
2.5.1.31	Methylocystis
2.5.1.31	Azospira
2.5.1.31	Variovorax
2.5.1.49	Propionivibrio
2.5.1.49	Gelria
2.5.1.48	Geothrix
2.5.1.39	Desulfotomaculum
2.5.1.39	Gelria
2.5.1.39	Geothrix
2.5.1.30	Azospira
2.5.1.31	Simplicispira
2.5.1.31	Acidovorax
2.5.1.31	Dechloromonas
2.5.1.31	Propionivibrio
2.5.1.31	Ruminiclostridium_1
2.5.1.31	Smithella
2.5.1.31	Sphingopyxis
2.5.1.31	Caulobacter
2.5.1.31	Desulfobulbus
2.5.1.31	Blastomonas
2.5.1.30	Ruminiclostridium_1
2.5.1.30	Erysipelothrix
2.5.1.30	Gelria
2.5.1.39	Desulfobulbus
2.5.1.54	Ruminiclostridium_1
2.5.1.6	Ruminiclostridium_1
2.5.1.54	Gelria
2.5.1.72	Silanimonas
2.5.1.7	Ruminiclostridium_1
2.3.1.183	Methylocystis
2.3.1.183	Caulobacter
2.7.7.19	Pseudomonas
2.7.7.2	Ruminiclostridium_1
2.7.7.19	Smithella
2.7.7.53	Desulfotomaculum
2.7.7.41	Ruminiclostridium_1
2.7.7.19	Methylocystis
2.7.7.19	Propionibacterium
2.7.7.19	Geothrix
2.7.7.19	Gelria
2.7.7.19	Blastomonas
2.7.7.18	Ruminiclostridium_1
2.7.7.18	Pseudomonas
2.7.7.27	Desulfobulbus
2.7.7.27	Ruminiclostridium_1
2.7.7.24	Ruminiclostridium_1
2.7.7.33	Propionivibrio
2.7.7.33	Ruminiclostridium_1
2.7.7.3	Ruminiclostridium_1
2.7.7.4	Pseudomonas
2.7.7.27	Sphingopyxis
2.6.1.66	Simplicispira
2.6.1.66	Acidovorax
2.6.1.66	Dechloromonas
2.6.1.66	Silanimonas
2.6.1.66	Propionivibrio
2.6.1.66	Variovorax
2.6.1.66	Pseudoxanthomonas
2.6.1.66	Streptococcus
2.6.1.66	Acetobacterium
2.6.1.62	Propionibacterium
2.7.7.4	Silanimonas
2.7.7.33	Pseudorhodoferax
2.7.7.33	Azospira
2.7.7.41	Silanimonas
2.7.7.53	Desulfobulbus
2.7.7.53	Geothrix
2.7.7.43	Azospira
2.7.7.43	Ruminiclostridium_1
2.7.7.42	Blastomonas
2.7.7.60	Ruminiclostridium_1
2.7.7.63	Staphylococcus
2.7.7.65	Desulfobulbus
2.7.7.63	Micrococcus
2.7.7.63	Bacillus
2.7.7.63	Gelria
2.7.7.63	Erysipelothrix
2.7.7.63	Acetobacterium
2.7.7.62	Gelria
2.7.7.62	Ruminiclostridium_1
2.7.2.7	Ruminiclostridium_1
2.7.3.9	Ruminiclostridium_1
2.7.7.60	Streptococcus
2.7.7.23	Pseudomonas
2.7.7.53	Propionibacterium
2.7.7.23	Smithella
2.7.7.24	Gelria
2.7.7.6	Ruminiclostridium_1
2.7.7.66	Pseudorhodoferax
2.7.7.56	Pseudomonas
2.7.7.77	Silanimonas
2.7.7.76	Propionivibrio
2.7.7.76	Achromobacter
2.7.7.76	Blastomonas
2.7.7.76	Geothrix
2.7.7.76	Pseudorhodoferax
2.7.7.76	Methylocystis
2.7.7.76	Azospira
2.7.7.76	Caulobacter
2.7.7.77	Geothrix
2.7.7.73	Desulfobulbus
2.7.7.7	Ruminiclostridium_1
2.7.7.72	Desulfobulbus
2.7.7.72	Ruminiclostridium_1
2.7.7.72	Gelria
2.7.7.72	Geothrix
2.7.7.76	Simplicispira
2.7.7.73	Desulfotomaculum
2.7.7.75	Pseudorhodoferax
2.7.7.83	Propionibacterium
2.7.7.85	Ruminiclostridium_1
2.7.7.82	Acetobacterium
2.7.7.67	Silanimonas
2.7.7.8	Ruminiclostridium_1
2.7.7.76	Silanimonas
2.7.7.76	Dechloromonas
2.6.1.57	Shewanella
2.5.1.90	Geothrix
2.5.1.90	Methylocystis
2.5.1.90	Pseudorhodoferax
2.5.1.97	Ruminiclostridium_1
2.5.1.90	Silanimonas
2.6.1.1	Gelria
2.5.1.90	Blastomonas
2.5.1.90	Caulobacter
2.5.1.90	Propionivibrio
2.5.1.72	Gelria
2.5.1.75	Ruminiclostridium_1
2.5.1.90	Simplicispira
2.5.1.90	Desulfobulbus
2.6.1.1	Acidovorax
2.6.99.2	Smithella
2.6.1.1	Geothrix
2.6.1.1	Erysipelothrix
2.6.1.1	Silanimonas
2.6.1.1	Ruminiclostridium_1
2.6.1.1	Desulfobulbus
2.6.1.11	Gelria
2.6.1.21	Methylocystis
2.6.1.21	Phenylobacterium
2.6.1.21	Desulfovibrio
2.6.1.21	Dechloromonas
2.6.1.11	Geothrix
2.6.1.21	Propionivibrio
2.6.1.21	Blastomonas
2.6.1.21	Bradyrhizobium
2.6.1.21	Brevundimonas
2.6.1.21	Paracoccus
2.6.1.17	Blastomonas
2.6.1.11	Ruminiclostridium_1
2.6.1.11	Silanimonas
2.6.1.1	Caulobacter
2.6.1.109	Desulfobulbus
2.6.1.42	Ruminiclostridium_1
2.6.1.18	Methylocystis
2.6.1.19	Geothrix
2.6.1.19	Pseudorhodoferax
2.6.1.1	Smithella
2.6.1.1	Pseudorhodoferax
2.6.1.17	Desulfotomaculum
2.6.1.17	Pseudorhodoferax
2.6.1.17	Methylocystis
2.6.1.17	Smithella
2.6.1.17	Gelria
2.6.1.17	Phenylobacterium
2.6.1.17	Pseudoxanthomonas
2.6.1.17	Geothrix
2.6.1.17	Acetobacterium
2.6.1.17	Shewanella
2.6.1.17	Sphingopyxis
