EC	Genus
EC:6.3.5.3	Erysipelothrix
EC:6.3.5.3	Streptococcus
EC:6.3.5.4	Ruminiclostridium_1
EC:6.3.5.4	Gelria
EC:6.3.5.5	Ruminiclostridium_1
EC:6.3.5.6	Simplicispira
EC:6.3.5.6	Dechloromonas
EC:6.3.5.6	Desulfobulbus
EC:6.3.5.6	Propionivibrio
EC:6.3.5.6	Ruminiclostridium_1
EC:6.3.5.6	Achromobacter
EC:6.3.5.6	Blastomonas
EC:6.3.5.6	Brevundimonas
EC:6.3.5.6	Nitrospira
EC:6.3.5.6	Desulfovibrio
EC:6.3.5.6	Pseudoxanthomonas
EC:6.3.5.6	Erysipelothrix
EC:6.3.5.6	Geothrix
EC:6.3.5.6	Acetobacterium
EC:6.3.5.6	Gelria
EC:6.3.5.6	Micrococcus
EC:6.3.5.6	Desulfotomaculum
EC:6.3.5.6	Pseudorhodoferax
EC:6.3.5.6	Propionibacterium
EC:6.3.5.6	Methylocystis
EC:6.3.5.6	Azospira
EC:6.3.5.6	Smithella
EC:6.3.5.6	Sphingopyxis
EC:6.3.5.6	Caulobacter
EC:6.3.5.6	Staphylococcus
EC:6.3.5.7	Ruminiclostridium_1
EC:6.3.5.7	Pseudoxanthomonas
EC:6.3.5.9	Simplicispira
EC:6.3.5.9	Desulfobulbus
EC:6.3.5.9	Silanimonas
EC:6.3.5.9	Propionivibrio
EC:6.3.5.9	Ruminiclostridium_1
EC:6.3.5.9	Nitrospira
EC:6.3.5.9	Acetobacterium
EC:6.3.5.9	Gelria
EC:6.3.5.9	Desulfotomaculum
EC:6.3.5.9	Pseudorhodoferax
EC:6.3.5.9	Azospira
EC:6.4.1.1	Pseudomonas
EC:6.4.1.1	Propionivibrio
EC:6.4.1.2	Simplicispira
EC:6.4.1.2	Dechloromonas
EC:6.4.1.2	Silanimonas
EC:6.4.1.2	Ruminiclostridium_1
EC:6.4.1.2	Blastomonas
EC:6.4.1.2	Desulfovibrio
EC:6.4.1.2	Pseudoxanthomonas
EC:6.4.1.2	Geothrix
EC:6.4.1.2	Gelria
EC:6.4.1.2	Propionibacterium
EC:6.4.1.2	Methylocystis
EC:6.4.1.2	Azospira
EC:6.4.1.3	Geothrix
EC:6.4.1.3	Desulfotomaculum
EC:6.4.1.4	Simplicispira
EC:6.4.1.4	Silanimonas
EC:6.4.1.4	Blastomonas
EC:6.4.1.4	Pseudorhodoferax
EC:6.4.1.4	Azospira
EC:6.5.1.1	Dechloromonas
EC:6.5.1.1	Silanimonas
EC:6.5.1.1	Propionivibrio
EC:6.5.1.1	Azospira
EC:6.5.1.2	Ruminiclostridium_1
EC:6.5.1.3	Desulfobulbus
EC:6.5.1.3	Silanimonas
EC:6.5.1.3	Nitrospira
EC:6.5.1.3	Gelria
EC:6.5.1.3	Smithella
EC:6.5.1.3	Caulobacter
EC:6.5.1.6	Simplicispira
EC:6.5.1.6	Dechloromonas
EC:6.5.1.6	Propionivibrio
EC:6.5.1.6	Blastomonas
EC:6.5.1.6	Sphingomonas
EC:6.5.1.6	Brevundimonas
EC:6.5.1.6	Paracoccus
EC:6.5.1.6	Phenylobacterium
EC:6.5.1.6	Shewanella
EC:6.5.1.6	Pseudorhodoferax
EC:6.5.1.6	Methylocystis
EC:6.5.1.6	Azospira
EC:6.5.1.6	Sphingopyxis
EC:6.5.1.6	Caulobacter
EC:6.5.1.6	Novosphingobium
EC:6.5.1.7	Simplicispira
EC:6.5.1.7	Dechloromonas
EC:6.5.1.7	Propionivibrio
EC:6.5.1.7	Blastomonas
EC:6.5.1.7	Sphingomonas
EC:6.5.1.7	Brevundimonas
EC:6.5.1.7	Paracoccus
EC:6.5.1.7	Phenylobacterium
EC:6.5.1.7	Shewanella
EC:6.5.1.7	Pseudorhodoferax
EC:6.5.1.7	Methylocystis
EC:6.5.1.7	Azospira
EC:6.5.1.7	Sphingopyxis
EC:6.5.1.7	Caulobacter
EC:6.5.1.7	Novosphingobium
EC:6.6.1.1	Geothrix
EC:6.6.1.1	Gelria
EC:6.6.1.1	Propionibacterium
EC:6.6.1.2	Simplicispira
EC:6.6.1.2	Propionivibrio
EC:6.6.1.2	Gelria
EC:1.1.1.122	Afipia
EC:1.1.1.132	Afipia
EC:1.1.1.203	Afipia
EC:1.1.1.219	Afipia
EC:1.1.1.276	Porphyrobacter
EC:1.1.1.304	Porphyrobacter
EC:1.1.1.343	Afipia
EC:1.1.1.346	Afipia
EC:1.1.1.35	Porphyrobacter
EC:1.1.1.363	Afipia
EC:1.1.1.363	Porphyrobacter
EC:1.1.1.38	Afipia
EC:1.1.1.48	Afipia
EC:1.1.1.53	Afipia
EC:1.1.1.56	Afipia
EC:1.1.1.65	Afipia
EC:1.1.1.76	Porphyrobacter
EC:1.1.1.91	Afipia
EC:1.1.2.6	Afipia
EC:1.1.2.8	Afipia
EC:1.1.2.8	Porphyrobacter
EC:1.1.3.43	Afipia
EC:1.1.3.44	Afipia
EC:1.1.5.2	Afipia
EC:1.1.9.1	Porphyrobacter
EC:1.10.2.2	Afipia
EC:1.10.2.2	Porphyrobacter
EC:1.11.1.15	Porphyrobacter
EC:1.11.1.9	Afipia
EC:1.11.1.9	Porphyrobacter
EC:1.13.11.1	Afipia
EC:1.13.11.11	Afipia
EC:1.13.11.4	Afipia
EC:1.13.11.79	Afipia
EC:1.14.11.17	Afipia
EC:1.14.13.129	Porphyrobacter
EC:1.14.13.200	Afipia
EC:1.14.13.40	Afipia
EC:1.14.13.59	Afipia
EC:1.14.13.83	Afipia
EC:1.14.13.84	Afipia
EC:1.14.15.3	Afipia
EC:1.16.8.1	Afipia
EC:1.17.1.2	Afipia
EC:1.17.1.2	Porphyrobacter
EC:1.17.1.4	Afipia
EC:1.17.7.1	Afipia
EC:1.17.7.1	Porphyrobacter
EC:1.18.1.3	Porphyrobacter
EC:1.18.6.1	Afipia
EC:1.2.1.12	Porphyrobacter
EC:1.2.1.18	Afipia
EC:1.2.1.18	Porphyrobacter
EC:1.2.1.27	Porphyrobacter
EC:1.2.1.4	Porphyrobacter
EC:1.2.1.60	Afipia
EC:1.2.1.68	Afipia
EC:1.2.99.2	Afipia
EC:1.3.1.10	Afipia
EC:1.3.1.10	Porphyrobacter
EC:1.3.1.106	Afipia
EC:1.3.1.32	Afipia
EC:1.3.1.43	Porphyrobacter
EC:1.3.1.44	Afipia
EC:1.3.1.54	Afipia
EC:1.3.1.74	Afipia
EC:1.3.5.4	Afipia
EC:1.3.5.4	Porphyrobacter
EC:1.3.8.12	Porphyrobacter
EC:1.3.99.22	Afipia
EC:1.3.99.22	Porphyrobacter
EC:1.3.99.26	Porphyrobacter
EC:1.3.99.28	Porphyrobacter
EC:1.3.99.29	Porphyrobacter
EC:1.3.99.31	Porphyrobacter
EC:1.4.1.14	Porphyrobacter
EC:1.4.1.2	Afipia
EC:1.4.1.2	Porphyrobacter
EC:1.4.3.21	Afipia
EC:1.4.3.4	Afipia
EC:1.4.3.4	Porphyrobacter
EC:1.4.99.6	Porphyrobacter
EC:1.5.1.20	Afipia
EC:1.5.1.20	Porphyrobacter
EC:1.5.3.1	Afipia
EC:1.6.1.2	Afipia
EC:1.6.1.2	Porphyrobacter
EC:1.6.5.3	Afipia
EC:1.6.5.3	Porphyrobacter
EC:1.6.5.5	Porphyrobacter
EC:1.8.1.2	Porphyrobacter
EC:1.8.4.8	Afipia
EC:1.8.4.8	Porphyrobacter
EC:1.97.1.4	Afipia
EC:2.1.1.130	Afipia
EC:2.1.1.131	Afipia
EC:2.1.1.132	Afipia
EC:2.1.1.133	Afipia
EC:2.1.1.151	Afipia
EC:2.1.1.191	Porphyrobacter
EC:2.1.1.226	Porphyrobacter
EC:2.1.1.227	Porphyrobacter
EC:2.1.1.271	Afipia
EC:2.3.1.109	Porphyrobacter
EC:2.3.1.128	Afipia
EC:2.3.1.15	Afipia
EC:2.3.1.15	Porphyrobacter
EC:2.3.1.183	Porphyrobacter
EC:2.3.1.187	Afipia
EC:2.3.1.207	Porphyrobacter
EC:2.3.1.40	Afipia
EC:2.3.1.57	Afipia
EC:2.3.2.8	Afipia
EC:2.3.3.1	Afipia
EC:2.3.3.1	Porphyrobacter
EC:2.4.1.10	Porphyrobacter
EC:2.4.1.12	Afipia
EC:2.4.1.15	Porphyrobacter
EC:2.4.1.83	Porphyrobacter
EC:2.4.99.13	Afipia
EC:2.4.99.14	Afipia
EC:2.4.99.15	Afipia
EC:2.5.1.1	Porphyrobacter
EC:2.5.1.10	Porphyrobacter
EC:2.5.1.31	Afipia
EC:2.5.1.31	Porphyrobacter
EC:2.5.1.32	Porphyrobacter
EC:2.6.1.17	Porphyrobacter
EC:2.6.1.21	Afipia
EC:2.6.1.57	Porphyrobacter
EC:2.6.1.93	Afipia
EC:2.6.1.94	Afipia
EC:2.6.1.95	Afipia
EC:2.7.1.100	Afipia
EC:2.7.1.119	Afipia
EC:2.7.1.20	Afipia
EC:2.7.1.4	Afipia
EC:2.7.1.47	Afipia
EC:2.7.1.58	Afipia
EC:2.7.1.63	Afipia
EC:2.7.1.69	Afipia
EC:2.7.1.69	Porphyrobacter
EC:2.7.1.72	Afipia
EC:2.7.1.8	Afipia
EC:2.7.11.1	Porphyrobacter
EC:2.7.2.2	Afipia
EC:2.7.4.14	Afipia
EC:2.7.4.14	Porphyrobacter
EC:2.7.4.7	Afipia
EC:2.7.7.13	Porphyrobacter
EC:2.7.7.19	Porphyrobacter
EC:2.7.7.27	Afipia
EC:2.7.8.41	Afipia
EC:2.7.8.41	Porphyrobacter
EC:2.7.8.6	Afipia
EC:2.8.1.1	Porphyrobacter
EC:2.8.3.5	Porphyrobacter
EC:2.8.3.9	Afipia
EC:2.8.4.5	Porphyrobacter
EC:3.1.1.11	Afipia
EC:3.1.1.31	Porphyrobacter
EC:3.1.1.5	Porphyrobacter
EC:3.1.1.53	Porphyrobacter
EC:3.1.1.73	Afipia
EC:3.1.1.75	Porphyrobacter
EC:3.1.2.23	Afipia
EC:3.1.21.3	Porphyrobacter
EC:3.1.22.4	Afipia
EC:3.1.22.4	Porphyrobacter
EC:3.1.26.11	Afipia
EC:3.1.27.1	Afipia
EC:3.1.27.1	Porphyrobacter
EC:3.1.3.1	Afipia
EC:3.1.3.11	Porphyrobacter
EC:3.1.3.2	Afipia
EC:3.1.3.26	Afipia
EC:3.1.3.37	Afipia
EC:3.1.3.37	Porphyrobacter
EC:3.1.3.48	Afipia
EC:3.1.3.7	Porphyrobacter
EC:3.1.3.73	Afipia
EC:3.1.3.82	Afipia
EC:3.1.3.83	Afipia
EC:3.1.4.3	Afipia
EC:3.1.5.1	Afipia
EC:3.1.5.1	Porphyrobacter
EC:3.1.7.2	Afipia
EC:3.2.1.1	Afipia
EC:3.2.1.139	Porphyrobacter
EC:3.2.1.15	Afipia
EC:3.2.1.4	Afipia
EC:3.2.1.4	Porphyrobacter
EC:3.2.1.58	Afipia
EC:3.2.2.4	Afipia
EC:3.3.1.1	Afipia
EC:3.3.1.1	Porphyrobacter
EC:3.4.11.19	Afipia
EC:3.4.11.2	Afipia
EC:3.4.11.9	Porphyrobacter
EC:3.4.14.5	Porphyrobacter
EC:3.4.15.1	Porphyrobacter
EC:3.4.15.5	Porphyrobacter
EC:3.4.17.11	Porphyrobacter
EC:3.4.17.13	Porphyrobacter
EC:3.4.19.5	Porphyrobacter
EC:3.4.21.26	Afipia
EC:3.4.21.26	Porphyrobacter
EC:3.4.21.83	Porphyrobacter
EC:3.4.22.70	Afipia
EC:3.5.1.1	Afipia
EC:3.5.1.1	Porphyrobacter
EC:3.5.1.105	Afipia
EC:3.5.1.25	Afipia
EC:3.5.1.42	Porphyrobacter
EC:3.5.1.82	Afipia
EC:3.5.1.97	Porphyrobacter
EC:3.5.2.12	Afipia
EC:3.5.2.14	Afipia
EC:3.5.2.7	Afipia
EC:3.5.3.12	Afipia
EC:3.5.3.12	Porphyrobacter
EC:3.5.3.9	Afipia
EC:3.5.4.25	Afipia
EC:3.6.1.11	Porphyrobacter
EC:3.6.1.13	Porphyrobacter
EC:3.6.1.40	Porphyrobacter
EC:3.6.3.14	Afipia
EC:3.6.3.14	Porphyrobacter
EC:3.6.3.21	Afipia
EC:3.6.3.34	Afipia
EC:3.6.3.34	Porphyrobacter
EC:3.6.3.4	Porphyrobacter
EC:3.6.3.5	Porphyrobacter
EC:3.6.3.54	Afipia
EC:3.6.3.54	Porphyrobacter
EC:3.7.1.12	Afipia
EC:3.7.1.2	Porphyrobacter
EC:3.7.1.3	Afipia
EC:4.1.1.12	Afipia
EC:4.1.1.19	Afipia
EC:4.1.1.2	Afipia
EC:4.1.1.31	Porphyrobacter
EC:4.1.1.55	Afipia
EC:4.1.1.64	Afipia
EC:4.1.2.21	Afipia
EC:4.1.2.22	Afipia
EC:4.1.2.25	Porphyrobacter
EC:4.1.2.4	Afipia
EC:4.1.2.5	Porphyrobacter
EC:4.1.2.9	Afipia
EC:4.1.3.1	Porphyrobacter
EC:4.1.3.34	Porphyrobacter
EC:4.1.3.38	Porphyrobacter
EC:4.1.3.42	Afipia
EC:4.1.3.42	Porphyrobacter
EC:4.1.99.18	Afipia
EC:4.1.99.18	Porphyrobacter
EC:4.2.1.103	Afipia
EC:4.2.1.126	Afipia
EC:4.2.1.153	Porphyrobacter
EC:4.2.1.35	Afipia
EC:4.2.1.35	Porphyrobacter
EC:4.2.1.41	Afipia
EC:4.2.1.49	Afipia
EC:4.2.1.75	Porphyrobacter
EC:4.2.1.80	Afipia
EC:4.2.1.83	Afipia
EC:4.2.1.91	Afipia
EC:4.2.3.12	Afipia
EC:4.2.99.21	Porphyrobacter
EC:4.3.1.3	Afipia
EC:4.4.1.16	Afipia
EC:4.4.1.16	Porphyrobacter
EC:4.4.1.5	Porphyrobacter
EC:4.99.1.1	Afipia
EC:4.99.1.1	Porphyrobacter
EC:4.99.1.4	Porphyrobacter
EC:4.99.1.5	Afipia
EC:5.1.1.13	Porphyrobacter
EC:5.1.3.29	Afipia
EC:5.1.3.5	Afipia
EC:5.1.99.3	Afipia
EC:5.2.1.4	Porphyrobacter
EC:5.3.1.8	Afipia
EC:5.3.1.8	Porphyrobacter
EC:5.3.1.9	Afipia
EC:5.3.3.17	Afipia
EC:5.3.3.18	Porphyrobacter
EC:5.3.3.4	Afipia
EC:5.4.1.3	Porphyrobacter
EC:5.4.2.8	Porphyrobacter
EC:5.4.2.9	Afipia
EC:5.4.3.8	Afipia
EC:5.4.99.22	Afipia
EC:5.4.99.22	Porphyrobacter
EC:5.4.99.24	Porphyrobacter
EC:5.4.99.60	Afipia
EC:5.4.99.61	Afipia
EC:5.4.99.9	Afipia
EC:5.5.1.19	Porphyrobacter
EC:5.99.1.2	Afipia
EC:5.99.1.2	Porphyrobacter
EC:5.99.1.3	Afipia
EC:5.99.1.3	Porphyrobacter
EC:6.1.1.12	Afipia
EC:6.2.1.20	Afipia
EC:6.2.1.32	Afipia
EC:6.3.1.10	Afipia
EC:6.3.1.5	Afipia
EC:6.3.2.12	Porphyrobacter
EC:6.3.2.17	Porphyrobacter
EC:6.3.4.6	Afipia
EC:6.3.5.10	Afipia
EC:6.3.5.11	Afipia
EC:6.3.5.6	Porphyrobacter
EC:6.4.1.2	Porphyrobacter
EC:6.5.1.6	Afipia
EC:6.5.1.6	Porphyrobacter
EC:6.5.1.7	Afipia
EC:6.5.1.7	Porphyrobacter
EC:1.1.1.1	Sphingobium
EC:1.1.1.1	Halomonas
EC:1.1.1.215	Tepidimonas
EC:1.1.1.284	Tepidimonas
EC:1.1.1.35	Halomonas
EC:1.1.1.363	Sphingobium
EC:1.1.1.363	Tepidimonas
EC:1.1.1.363	Halomonas
EC:1.1.1.93	Tepidimonas
EC:1.1.1.95	Tepidimonas
EC:1.1.2.3	Tepidimonas
EC:1.1.99.1	Tepidimonas
EC:1.10.2.2	Sphingobium
EC:1.10.2.2	Tepidimonas
EC:1.11.1.9	Sphingobium
EC:1.11.1.9	Tepidimonas
EC:1.11.1.9	Halomonas
EC:1.13.12.16	Tepidimonas
EC:1.14.11.2	Tepidimonas
EC:1.14.13.127	Tepidimonas
EC:1.14.15.7	Tepidimonas
EC:1.14.19.1	Tepidimonas
EC:1.17.1.1	Tepidimonas
EC:1.17.1.2	Sphingobium
EC:1.17.1.2	Tepidimonas
EC:1.17.1.2	Halomonas
EC:1.17.7.1	Sphingobium
EC:1.17.7.1	Tepidimonas
EC:1.17.7.1	Halomonas
EC:1.2.1.12	Tepidimonas
EC:1.2.1.16	Tepidimonas
EC:1.2.1.18	Tepidimonas
EC:1.2.1.18	Halomonas
EC:1.2.1.2	Tepidimonas
EC:1.2.7.8	Tepidimonas
EC:1.3.1.10	Tepidimonas
EC:1.3.1.44	Halomonas
EC:1.3.1.76	Halomonas
EC:1.3.5.4	Tepidimonas
EC:1.3.8.7	Tepidimonas
EC:1.3.99.16	Tepidimonas
EC:1.3.99.22	Sphingobium
EC:1.3.99.22	Tepidimonas
EC:1.4.1.14	Tepidimonas
EC:1.4.1.3	Tepidimonas
EC:1.4.1.4	Halomonas
EC:1.4.3.19	Tepidimonas
EC:1.5.1.20	Sphingobium
EC:1.5.1.20	Tepidimonas
EC:1.6.1.2	Tepidimonas
EC:1.6.5.3	Tepidimonas
EC:1.7.1.15	Tepidimonas
EC:1.8.1.2	Tepidimonas
EC:1.8.1.7	Tepidimonas
EC:1.8.4.8	Tepidimonas
EC:2.1.1.197	Tepidimonas
EC:2.1.1.227	Tepidimonas
EC:2.1.1.63	Tepidimonas
EC:2.1.1.79	Tepidimonas
EC:2.3.1.128	Tepidimonas
EC:2.3.1.15	Sphingobium
EC:2.3.1.15	Tepidimonas
EC:2.3.1.168	Sphingobium
EC:2.3.1.168	Halomonas
EC:2.3.1.228	Sphingobium
EC:2.3.1.229	Sphingobium
EC:2.3.1.31	Tepidimonas
EC:2.3.1.47	Tepidimonas
EC:2.3.2.8	Tepidimonas
EC:2.3.3.1	Sphingobium
EC:2.3.3.1	Tepidimonas
EC:2.3.3.1	Halomonas
EC:2.4.1.15	Tepidimonas
EC:2.4.99.13	Tepidimonas
EC:2.4.99.13	Halomonas
EC:2.4.99.14	Tepidimonas
EC:2.4.99.14	Halomonas
EC:2.4.99.15	Tepidimonas
EC:2.4.99.15	Halomonas
EC:2.5.1.1	Tepidimonas
EC:2.5.1.31	Sphingobium
EC:2.5.1.31	Tepidimonas
EC:2.5.1.49	Tepidimonas
EC:2.6.1.17	Tepidimonas
EC:2.6.1.21	Sphingobium
EC:2.6.1.57	Tepidimonas
EC:2.6.1.62	Tepidimonas
EC:2.6.1.66	Tepidimonas
EC:2.6.1.66	Halomonas
EC:2.7.1.12	Tepidimonas
EC:2.7.1.56	Halomonas
EC:2.7.1.69	Tepidimonas
EC:2.7.4.14	Sphingobium
EC:2.7.4.14	Halomonas
EC:2.7.4.7	Sphingobium
EC:2.7.4.7	Tepidimonas
EC:2.7.6.5	Tepidimonas
EC:2.7.7.76	Tepidimonas
EC:2.7.8.41	Sphingobium
EC:2.8.1.2	Tepidimonas
EC:2.8.3.16	Tepidimonas
EC:2.8.3.6	Tepidimonas
EC:3.1.1.5	Tepidimonas
EC:3.1.1.75	Tepidimonas
EC:3.1.2.12	Tepidimonas
EC:3.1.22.4	Tepidimonas
EC:3.1.22.4	Halomonas
EC:3.1.3.1	Tepidimonas
EC:3.1.3.12	Tepidimonas
EC:3.1.3.37	Sphingobium
EC:3.1.3.73	Tepidimonas
EC:3.1.3.82	Tepidimonas
EC:3.1.3.82	Halomonas
EC:3.1.3.83	Tepidimonas
EC:3.1.3.83	Halomonas
EC:3.1.5.1	Tepidimonas
EC:3.2.1.139	Sphingobium
EC:3.2.2.20	Tepidimonas
EC:3.3.1.1	Tepidimonas
EC:3.4.11.2	Sphingobium
EC:3.4.11.21	Halomonas
EC:3.4.21.102	Tepidimonas
EC:3.4.24.84	Tepidimonas
EC:3.5.1.118	Tepidimonas
EC:3.5.1.32	Tepidimonas
EC:3.5.1.68	Tepidimonas
EC:3.5.4.25	Tepidimonas
EC:3.5.4.4	Halomonas
EC:3.5.5.1	Tepidimonas
EC:3.6.1.13	Sphingobium
EC:3.6.1.13	Tepidimonas
EC:3.6.1.40	Halomonas
EC:3.6.3.12	Tepidimonas
EC:3.6.3.14	Tepidimonas
EC:3.6.3.20	Tepidimonas
EC:3.6.3.25	Tepidimonas
EC:3.6.3.27	Tepidimonas
EC:3.6.3.29	Tepidimonas
EC:3.6.3.30	Tepidimonas
EC:3.6.3.32	Halomonas
EC:3.6.3.34	Tepidimonas
EC:3.6.3.4	Tepidimonas
EC:3.6.3.5	Tepidimonas
EC:3.6.3.54	Sphingobium
EC:3.6.3.54	Tepidimonas
EC:4.1.1.17	Tepidimonas
EC:4.1.1.73	Tepidimonas
EC:4.1.1.73	Halomonas
EC:4.1.2.5	Tepidimonas
EC:4.1.2.50	Tepidimonas
EC:4.1.2.52	Tepidimonas
EC:4.1.3.1	Sphingobium
EC:4.1.3.1	Halomonas
EC:4.1.3.34	Tepidimonas
EC:4.1.3.38	Tepidimonas
EC:4.1.3.42	Sphingobium
EC:4.1.3.42	Tepidimonas
EC:4.1.3.42	Halomonas
EC:4.1.99.18	Tepidimonas
EC:4.1.99.18	Halomonas
EC:4.2.1.18	Tepidimonas
EC:4.2.1.35	Tepidimonas
EC:4.2.1.35	Halomonas
EC:4.2.1.41	Tepidimonas
EC:4.2.3.12	Tepidimonas
EC:4.2.99.21	Sphingobium
EC:4.3.1.12	Tepidimonas
EC:4.4.1.16	Sphingobium
EC:4.4.1.16	Halomonas
EC:4.99.1.1	Sphingobium
EC:4.99.1.1	Tepidimonas
EC:4.99.1.4	Sphingobium
EC:4.99.1.4	Halomonas
EC:5.1.3.15	Tepidimonas
EC:5.2.1.2	Tepidimonas
EC:5.3.1.8	Tepidimonas
EC:5.3.4.1	Sphingobium
EC:5.3.4.1	Tepidimonas
EC:5.3.4.1	Halomonas
EC:5.4.2.12	Tepidimonas
EC:5.4.2.8	Tepidimonas
EC:5.4.99.19	Tepidimonas
EC:5.4.99.20	Sphingobium
EC:5.4.99.20	Halomonas
EC:5.4.99.22	Sphingobium
EC:5.4.99.22	Tepidimonas
EC:5.4.99.22	Halomonas
EC:5.4.99.23	Tepidimonas
EC:5.4.99.23	Halomonas
EC:5.4.99.24	Sphingobium
EC:5.4.99.24	Tepidimonas
EC:5.4.99.24	Halomonas
EC:5.4.99.26	Tepidimonas
EC:5.99.1.2	Tepidimonas
EC:5.99.1.3	Sphingobium
EC:5.99.1.3	Tepidimonas
EC:6.1.1.12	Sphingobium
EC:6.1.1.12	Tepidimonas
EC:6.2.1.16	Tepidimonas
EC:6.2.1.17	Tepidimonas
EC:6.3.1.10	Sphingobium
EC:6.3.1.10	Tepidimonas
EC:6.3.1.10	Halomonas
EC:6.3.3.3	Tepidimonas
EC:6.3.4.20	Tepidimonas
EC:6.3.4.21	Tepidimonas
EC:6.3.5.10	Sphingobium
EC:6.3.5.10	Tepidimonas
EC:6.3.5.10	Halomonas
EC:6.3.5.6	Tepidimonas
EC:6.4.1.2	Tepidimonas
EC:6.4.1.4	Tepidimonas
EC:6.5.1.6	Sphingobium
EC:6.5.1.6	Tepidimonas
EC:6.5.1.7	Sphingobium
EC:6.5.1.7	Tepidimonas
EC:1.1.1.1	Thiobacillus
EC:1.1.1.1	Oxalobacteraceae_unclassified
EC:1.1.1.1	Hydrogenophaga
EC:1.1.1.1	Legionella
EC:1.1.1.100	Oxalobacteraceae_unclassified
EC:1.1.1.11	Hydrogenophaga
EC:1.1.1.133	Oxalobacteraceae_unclassified
EC:1.1.1.140	Tessaracoccus
EC:1.1.1.157	Oxalobacteraceae_unclassified
EC:1.1.1.169	Oxalobacteraceae_unclassified
EC:1.1.1.193	Oxalobacteraceae_unclassified
EC:1.1.1.203	Hydrogenophaga
EC:1.1.1.205	Oxalobacteraceae_unclassified
EC:1.1.1.215	Hydrogenophaga
EC:1.1.1.22	Oxalobacteraceae_unclassified
EC:1.1.1.23	Oxalobacteraceae_unclassified
EC:1.1.1.25	Oxalobacteraceae_unclassified
EC:1.1.1.262	Oxalobacteraceae_unclassified
EC:1.1.1.264	Hydrogenophaga
EC:1.1.1.267	Oxalobacteraceae_unclassified
EC:1.1.1.27	Oxalobacteraceae_unclassified
EC:1.1.1.284	Thiobacillus
EC:1.1.1.284	Oxalobacteraceae_unclassified
EC:1.1.1.3	Oxalobacteraceae_unclassified
EC:1.1.1.30	Oxalobacteraceae_unclassified
EC:1.1.1.31	Oxalobacteraceae_unclassified
EC:1.1.1.336	Desulfomicrobium
EC:1.1.1.343	Desulfomicrobium
EC:1.1.1.343	Chryseobacterium
EC:1.1.1.343	Tessaracoccus
EC:1.1.1.346	Tessaracoccus
EC:1.1.1.35	Thiobacillus
EC:1.1.1.35	Phreatobacter
EC:1.1.1.35	Oxalobacteraceae_unclassified
EC:1.1.1.35	Legionella
EC:1.1.1.36	Thiobacillus
EC:1.1.1.36	Oxalobacteraceae_unclassified
EC:1.1.1.363	Desulfomicrobium
EC:1.1.1.363	Thiobacillus
EC:1.1.1.363	Phreatobacter
EC:1.1.1.363	Chryseobacterium
EC:1.1.1.363	Oxalobacteraceae_unclassified
EC:1.1.1.363	Anoxybacillus
EC:1.1.1.363	Tessaracoccus
EC:1.1.1.363	Hydrogenophaga
EC:1.1.1.363	Legionella
EC:1.1.1.369	Tessaracoccus
EC:1.1.1.369	Legionella
EC:1.1.1.37	Thiobacillus
EC:1.1.1.37	Oxalobacteraceae_unclassified
EC:1.1.1.38	Tessaracoccus
EC:1.1.1.381	Oxalobacteraceae_unclassified
EC:1.1.1.40	Thiobacillus
EC:1.1.1.40	Oxalobacteraceae_unclassified
EC:1.1.1.42	Oxalobacteraceae_unclassified
EC:1.1.1.49	Oxalobacteraceae_unclassified
EC:1.1.1.57	Hydrogenophaga
EC:1.1.1.60	Oxalobacteraceae_unclassified
EC:1.1.1.69	Oxalobacteraceae_unclassified
EC:1.1.1.79	Oxalobacteraceae_unclassified
EC:1.1.1.81	Phreatobacter
EC:1.1.1.81	Oxalobacteraceae_unclassified
EC:1.1.1.83	Oxalobacteraceae_unclassified
EC:1.1.1.85	Oxalobacteraceae_unclassified
EC:1.1.1.86	Oxalobacteraceae_unclassified
EC:1.1.1.93	Oxalobacteraceae_unclassified
EC:1.1.1.93	Hydrogenophaga
EC:1.1.1.94	Oxalobacteraceae_unclassified
EC:1.1.1.95	Oxalobacteraceae_unclassified
EC:1.1.2.3	Oxalobacteraceae_unclassified
EC:1.1.2.4	Oxalobacteraceae_unclassified
EC:1.1.3.15	Desulfomicrobium
EC:1.1.3.15	Thiobacillus
EC:1.1.3.15	Oxalobacteraceae_unclassified
EC:1.1.3.46	Hydrogenophaga
EC:1.1.5.3	Thiobacillus
EC:1.1.5.3	Oxalobacteraceae_unclassified
EC:1.1.99.1	Oxalobacteraceae_unclassified
EC:1.1.99.3	Oxalobacteraceae_unclassified
EC:1.10.2.2	Thiobacillus
EC:1.10.2.2	Phreatobacter
EC:1.10.2.2	Oxalobacteraceae_unclassified
EC:1.10.3.12	Anoxybacillus
EC:1.11.1.15	Desulfomicrobium
EC:1.11.1.15	Thiobacillus
EC:1.11.1.15	Phreatobacter
EC:1.11.1.15	Oxalobacteraceae_unclassified
EC:1.11.1.15	Anoxybacillus
EC:1.11.1.15	Tessaracoccus
EC:1.11.1.19	Tessaracoccus
EC:1.11.1.5	Thiobacillus
EC:1.11.1.5	Phreatobacter
EC:1.11.1.6	Oxalobacteraceae_unclassified
EC:1.11.1.9	Thiobacillus
EC:1.11.1.9	Phreatobacter
EC:1.11.1.9	Chryseobacterium
EC:1.11.1.9	Oxalobacteraceae_unclassified
EC:1.11.1.9	Anoxybacillus
EC:1.11.1.9	Legionella
