pathway	site_1	site_2	site_3	site_4	site_5	site_6	site_7	site_8	site_9	site_10	site_11	site_12	site_13	site_14	site_15	site_16	site_17	site_18	site_19	site_20	site_21	site_22	site_23	site_24	site_25	site_26	site_27	site_28	site_29	site_30	site_31	site_32	site_33	site_34	site_35	site_36	site_37	site_38	site_39	site_40	site_41	site_42	site_43	site_44	site_45	site_46	site_47	site_48	site_49	site_50	site_51	site_52	site_53	site_54	site_55	site_56	site_57	site_58	site_59	site_60	site_61	site_62	site_63	site_64	site_65	site_66	site_67	site_68	site_69	site_70
PWYG-321	958732.5599902343	790371.1258054749	797508.7530318076	496705.7733732277	597294.8166629663	507493.8558985727	662296.9290667938	883644.5360303153	1135150.8413127628	520418.7915061193	318369.57297855883	314429.4930377768	357221.6579411473	131776.62513561273	316208.7067451272	397900.943853864	145616.39790777824	1010877.0281766801	570227.9008850567	721490.5914781815	573533.319274474	659419.6179192398	205996.63150694536	181778.15098744797	841300.8964649084	571960.8520721868	1617900.058240305	906747.482595681	288620.0675334658	556865.7598926851	1157366.5119728157	868139.3284730662	801579.8979832209	457169.8328595489	535030.1782238586	1314467.2803527424	594665.2883020659	657840.7656615669	1003444.954186638	255634.09573533662	1074398.380916904	521019.9016542537	1003558.9430787996	1062433.9549843562	1270209.8981576622	562647.7279543945	611897.3312519493	1351683.2460878848	448800.32178832614	628.9177694444663	64747.12775054893	978100.4223027654	51519.812192998215	950205.6277787468	993442.6430404122	746765.8275764469	407336.161480671	993652.0757030235	1019364.8369341108	182175.87009683298	892905.3018660893	1065613.120018313	976582.6290349724	309490.19787111477	667869.350292968	388189.96773880546	205970.14131123875	746667.8885926043	221959.55778076412	189492.8061852935
PYRIDNUCSAL-PWY	401528.6978761005	690962.2644754609	618702.026582263	505011.4063418195	522579.907011225	295841.64154304465	465373.25749019266	302004.5252076207	530243.4440010638	449178.43594900257	568875.0335927992	307832.1495692937	317764.54068704543	464803.73685047426	523543.1845440051	532286.3750310712	354690.5168279789	654400.9275671369	403493.48275252426	732612.201008693	381384.517865985	335911.7441910431	397114.1795302757	574966.5961467305	537263.9255722031	392670.6034395641	728966.3738169891	478323.8830025925	357552.4498606375	377886.95264904073	490740.5970794337	593256.8258214712	537197.5553178544	429989.45512893266	338497.7781972936	557098.2853173083	451656.46375341446	541408.129540016	610610.2302589861	860952.4971026839	504949.3615136172	582599.8756127121	458396.3746327912	202493.73309198167	716866.3185410859	379629.4977471058	707792.7203994646	467414.95960349555	640090.6833481565	609237.5752520075	840811.4290505463	625347.5323818241	903994.7684831843	496375.3381059254	556237.2832980826	548367.9658847267	560059.8963520825	512016.3906179209	488631.91234027204	209881.5614504732	602631.3361183649	512392.1960848217	462024.03747572214	718503.3746640759	413957.6928295502	749279.1680226296	91825.90701061625	537227.3161656751	120576.0756340389	151220.282055755
PYRIDNUCSYN-PWY	638417.5780320416	681282.0485902093	638532.3351708689	507047.1575420688	518754.2462281044	621150.4230706764	782811.8887066672	637418.6900466579	604044.9716589141	513983.4992448897	573466.9047782038	504361.61488788575	696826.2468618685	458368.0818614659	612043.9901889309	752651.9365201213	683250.260412246	508983.90736184263	502688.3484217159	631895.9986733568	528849.1969043462	385851.8493364217	674326.7125008102	719011.1583966296	668793.3682592761	515447.25997769774	719588.2999238928	562647.7407155132	705444.6915997891	440933.0621486996	879142.7581030756	588337.8305235577	722832.5450564944	732974.3835289504	388776.0465125777	619001.2202364263	785365.3050771949	647445.6180768124	860625.52118153	155387.10788278913	780087.5990312675	656511.6014464715	509136.6107817767	826645.6745738018	739722.569980286	499535.98781140044	790178.8675490267	616456.2644400457	713475.4153917151	905922.7528034806	837145.857951386	653379.8077899576	911741.5444965397	584903.4347336254	602117.613471485	587772.8158294628	660055.0383512825	667265.8479613852	716398.4615157315	343977.3230649789	648081.4675581858	673405.2238672897	659976.4190696753	668246.0448581405	534513.5549135109	461845.8553708434	107784.56745895707	541839.5690064617	151843.45598265188	145936.94751246582
PYRIDOXSYN-PWY	390703.62845408655	221347.14435358997	210747.3973064534	145006.257514466	174223.17080049345	0.0	185833.05757344214	71793.97209844155	270915.422702469	161952.34265608844	73226.18536898778	203833.3183461779	241689.52205365372	86549.09079990572	122897.7739467057	279526.54238540534	70960.2196103793	319934.30990502186	379816.74821284733	515585.69818243163	250486.47644593896	342924.87588562677	77767.21259932671	227268.04522020603	336428.85561719735	202696.2527622652	502393.94317923964	76646.51886817138	190500.0817087543	184148.48868024137	652.0780048186475	6577.848300366842	25943.10841639098	0.0	220725.21189614115	22778.609306942264	16755.826877969008	262926.3325720126	221075.01952950927	102543.0277395833	264975.0194154656	202190.83726892906	478559.120009968	137657.35635614698	701792.4797088729	263145.2966856049	132506.84924756255	453583.9180105229	420094.40835475636	0.0	13420.228597087767	241684.00995435004	11983.93977504847	387068.63405083393	408736.212469505	440914.5279573751	440451.26602972654	92217.92756751296	89042.55495645638	102670.51202248094	58622.189634305156	116292.44902760812	120815.00851760828	149063.02365959168	203041.28520949578	225868.4467621927	108163.7811234217	530504.4618215607	70931.18478881299	87944.6281522892
REDCITCYC	775024.7791146358	1030469.8295466034	1037531.1596707844	676316.1573204435	744377.3639121846	804069.3533129363	959197.2013436191	539721.5403597049	740286.0789253582	641465.4407099491	764512.4540131096	570070.7626623232	1060333.6050831997	370692.2064248477	619586.2825289435	1264892.3292611272	928113.2162628153	826184.8450718952	596535.6480475465	1082400.2781153333	259572.42463210164	631472.0766269788	853043.758984678	976564.9272683022	1064474.5419777276	649742.6126100206	1209736.8383481146	866312.4178185766	1119803.4840308463	624338.6018988808	1059400.1219224485	1011620.740953643	1152516.9513748246	1265491.0418906459	394489.6128326625	1163961.2604942753	981038.7123242342	620115.4436388771	451901.114596768	119560.82323656505	574511.2367458392	698026.2104378212	821621.5368106537	402329.71034156845	745374.9688389561	784020.8499476416	487563.3757113541	874638.2301711816	975528.2031241942	960878.8680628658	473855.2256221237	1051258.5737788975	207306.35913305066	86663.8274375253	231926.80846809942	705466.4605160843	1082165.3789887235	870227.4797040161	882410.0903552765	415043.6548754447	904592.8673152138	1058833.4657304191	989096.3654914882	709437.7447350073	712803.9214731154	564915.9891163098	186029.22779496192	481506.8759785073	245625.89707524897	216962.61403165123
RHAMCAT-PWY	6667.6235210028235	54636.78673894572	10485.511466910855	14725.350696207943	22164.165394276875	0.0	6124.279332024555	161398.41521394614	8767.492473141752	5374.733388022969	7587.86135172772	1927.2275688836112	3750.921334600654	41395.427557421506	3900.390935992188	4819.022023254755	521.4754357594664	6736.776233839149	0.0	2871.894721937769	157.1766906765318	2875.741576985017	4601.874457460759	752.3695997237237	859.7212140888051	207.1446844798181	0.0	923.3689090798493	9384.421138644475	1990.5549730843934	0.0	65118.01213401396	27168.406776563403	9692.752298817752	489.87713557629377	15611.82953635079	10768.27564657115	4784.252909382456	3735.5068070319553	1693.7443874433563	1422.8830516038615	1694.7686025408348	2092.591877349003	0.0	3499.81230528239	343.2001981252547	5725.260258894742	3918.584273012531	19686.665966796143	187.24559777571827	13964.286799172043	52.173913043478265	9243.703054831734	145.80881425280367	103.91562473933594	9327.161728969144	5252.813604209123	2254.464415849441	2107.5275207622426	1563.6463178692986	1394.3168487562432	1093.3112067834245	1714.738860997041	0.0	4293.936538830723	0.0	1399.9956727752656	100936.91659986343	0.0	0.0
RIBOSYN2-PWY	712808.0303309178	779822.423594982	744674.4863413392	631134.6122030439	603164.3125165213	692217.6096978445	875138.3582928249	658651.678873721	733493.566678161	542406.5656508993	619858.6074019092	552470.1591653596	715865.9175137924	498015.5360185135	702317.3209765077	831864.9114849616	722626.055376418	761761.011114782	525088.6677327426	828943.9433248341	469986.10502216895	433146.5378521998	767820.4044488358	749431.3329821846	805811.5725368642	541272.3059407312	795372.8698135026	659877.0650248948	869769.2879452542	481165.14893337345	955854.6646999232	689689.9664116317	806138.3797849403	830944.7781148806	446635.81698375545	798852.3991025193	911168.4805607526	673687.7003969082	868765.8192355863	881911.0891791099	806956.7429742377	712971.8492430502	542080.5630059098	839738.0603380234	776591.2629005205	522797.4554701238	818892.8055469021	796053.9572686799	589147.6953004298	987222.6960511489	873131.6295476235	759692.2167438617	927293.7663972203	513930.7836092677	460079.5533870033	628405.8976600515	765162.7036432078	725451.6196614945	779210.7469089847	378605.99185973644	732673.0672263332	840660.6261562638	815036.3176509611	352971.7227231484	588226.0318100913	508278.31223509944	133521.04146610093	585134.5053554286	181059.68598326843	163205.02382243995
RUMP-PWY	23126.402657239254	75942.83208680288	52423.73066004016	189625.1165792033	66355.24378730281	0.0	23368.497625384152	0.0	23874.914583822534	0.0	9648.065060040142	60232.19726441764	5028.18094511023	18358.585558362527	20281.365229141575	5698.539648679915	246485.59828175468	15613.534933170045	73.71443000442096	2590.519021439472	0.0	8276.462226580325	45551.31618711423	14469.71701244405	10116.65640104912	0.0	8213.320224092717	13000.698578385334	581157.3632072052	83079.99834862308	0.0	178431.89137152693	136127.59956297497	25197.137814006568	6869.075015100835	99194.6996207117	91689.83498248097	62.99481518484015	1413.063291045701	3127.4927595974805	787.1503337603938	109329.77768265421	296.82779059485785	0.0	15384.80511813094	2319.8119612732658	57291.334173028714	0.0	0.0	830.0406471991124	113683.45946148301	11.969438191732197	37606.69412335586	113.964421399308	260.71207487595376	19664.382891026038	44983.01231117916	10061.35814918003	12101.603556084126	67443.04827724521	4362.509520256982	5377.710444167187	9467.959787205193	0.0	83953.13036528525	0.0	24115.06430899192	0.0	0.0	0.0
SALVADEHYPOX-PWY	455698.20452948066	707833.8837768242	642364.2284980372	591458.6100032269	564481.8098970688	603800.7449530864	799419.7159550816	265390.9374748183	736899.1827613042	292639.28041877784	145562.38807892444	255624.4517609879	165866.4528456004	180633.96561958126	291301.9787339321	174014.7595718164	88514.25082899306	450597.8914715329	354731.1989626081	208347.1559729527	94113.35945452673	418874.53324758384	302708.959674242	336044.982052843	765944.6689724037	373797.90702979534	395169.7041956025	587358.9858723317	323220.5210917312	188114.4572435454	1217016.6060461225	626373.6935331055	737695.6789896013	315588.2858793128	390332.2405911227	797199.5019314341	869306.0617814896	481189.73394721444	282841.41865226574	423212.73794145806	476419.3475541792	388110.56786554825	701033.1058047783	396159.20492179104	935688.752673604	650632.7262623556	177233.10566858345	1066916.6343842354	667469.5579514054	1618.9188419878726	150320.11485648586	231224.14720683653	150854.54780948075	582236.0094715377	625213.9343810835	479303.7328715088	648551.5556885822	665400.4226085074	643413.0906815465	105105.47006974435	477577.57765048876	866160.3274323327	772229.380132587	726698.9995385495	286589.7446667121	868869.8512946479	143095.1874807431	729339.664539245	168867.56280984805	97106.27594722903
SER-GLYSYN-PWY	945902.4031692584	1058252.0706813405	967021.6960977592	797534.2590785746	784058.2467602649	778328.6222878342	1009276.8650140122	902910.7898667413	918780.6628547704	703423.6682991649	695001.1264723523	764638.9296713708	800315.563056214	566974.2288440174	753359.8172934195	915887.8473144374	813453.4335053714	945459.9762142325	582768.8558751491	942518.190439445	604937.6799304277	743650.6297061958	815837.7258778192	814244.9316437611	979217.7028338526	567784.963539112	1353644.020311594	777520.1682629308	1001596.8069159938	611943.4005631091	1087602.0130002478	968758.3057647375	978861.7388320619	917917.0322174544	449867.0197193953	1053212.9711485016	1065063.49021028	1167979.15519554	1161999.4434084808	232947.7958661027	975394.4409725668	1039565.4105927221	1132032.638193415	899713.6632363906	1265738.7933005772	728295.4209561258	1082518.9745603304	1176696.3619459518	952402.5200237106	971228.7684162726	898521.0992733359	1209675.5698135456	943609.9075800341	774826.4011399485	759508.7305713841	822181.7077579802	821426.4056662087	965150.5115737421	1026104.8083611823	391267.8130402439	786747.4117874319	1371431.338664199	1269287.180471205	890174.8196459936	839981.1680546984	722172.9766045437	254452.73381850825	958069.2022611868	174407.90105943603	185212.9218103616
SO4ASSIM-PWY	724006.729933235	624778.0087808431	637453.8485691195	437429.37402156304	456804.7943870349	371185.48831618717	478581.0064917271	611516.347069368	810259.5782107324	622267.9971974931	373741.93289703614	293996.1671241488	820102.0890221689	137008.6147088499	324784.11662439513	965028.3159373576	495892.6542382247	935725.9208838197	634581.2659411613	671445.0161959855	481825.60049659497	545779.6669309906	493428.24489883165	732905.3466897213	854962.7941118677	514330.46899809345	1076034.9692079732	647213.90613347	631605.9615640561	447670.83923065994	1083734.827055473	684310.8996241161	635607.7993941441	916730.1463887043	374268.8206337419	753641.4003671852	508819.71673033555	640831.3384786237	1002211.9151466682	112056.22088348531	790310.9721121907	663314.0417059065	850697.0448933227	878576.8459697233	931440.8763064299	388846.8555513309	817099.5512445541	1022496.3220480824	550452.1126019845	1336614.7820435108	99334.28828073893	1022665.8397960807	73123.00619534084	783268.0002855269	810854.5426907423	581026.1532945258	936889.6974492923	788603.9498601519	833267.4409515363	176209.5645167478	743116.8540961095	779721.7477129629	725040.7269392974	243198.9029327599	431233.40471891983	339458.0008896282	190375.69162569047	770771.7363924966	159692.04930165978	141030.43456319752
SUCSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2054.786946063907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SULFATE-CYS-PWY	824016.871468168	828401.261110645	824439.0380146685	579647.1235397664	604496.9733612763	452330.3998198396	615687.0083638633	660300.4754503111	893196.8732439657	670796.3787317022	490984.9145326743	392997.90753903304	587428.4928461765	235890.73304671625	471884.7521407134	800481.2971026506	619410.75466665	861089.6867830495	663824.0360462406	829996.737415338	453301.3113840981	569487.2363890008	633056.3548747298	728458.6420094086	920336.1888204652	583137.4714272148	1210751.7017522785	732082.56465863	821859.8632604817	557011.3737015489	1112226.5176031596	861914.5560847326	785578.8424689821	978425.7038650281	421717.49143456644	861421.0318097327	671806.577435901	785724.0001597287	1203982.3707512252	160049.09461848592	966630.8340317971	842374.4364712841	878830.7623596878	670082.6305644851	1011035.1868494065	525285.4018393719	1017059.642531656	1137485.9580080216	749192.4387482542	1265477.8091317874	196124.2773614737	1083317.7259122464	149953.90347321006	824556.8704091237	838549.7056428205	683719.6945650127	944191.8871521916	882686.8498203425	928067.201911727	254331.16035752158	802226.9834622457	834933.8953583653	803487.3860818081	415326.68268528185	581378.8706119787	481321.7926653336	190135.83526012136	764820.7917590282	173572.00136254253	172575.57980233242
TCA	1000358.8123831408	1164100.9210673394	1108476.1190086862	919193.434120982	892915.3196892827	964374.100072371	1254159.388377112	680466.0274227858	1050315.3250241126	692336.9348824609	807879.5245392269	658963.6249393445	988547.052617279	656371.3746978869	995445.0695502198	1158749.450840753	967825.7949996279	1113791.9301001031	744666.8006072668	1198921.9845930533	810397.9214320449	658167.3263477145	1042801.8729178058	920489.430406398	1096256.640031815	773744.1843169114	1180042.720450172	877858.8596656604	1071841.6228430592	629918.911318195	1372993.727527516	1026057.4040326264	1169190.3214753058	1154404.9003342164	531921.3078244831	942789.1153656774	1251872.1060660104	738372.040403128	1277410.283754407	146129.85528966843	1225192.7706102403	898494.2845666525	865746.223236254	1228861.396089909	1095431.3180962962	803384.2851091847	1139812.8734729022	1264216.5878655438	1137391.7722197264	1294604.107075866	1235724.1493072722	1278174.672907623	1384194.477233519	918571.462732977	923539.9906737364	864268.5067680654	1038853.6268063777	1000974.5766183218	1050570.901923024	410642.7690615057	950932.121527701	896448.7676674628	905668.1082337348	1154647.8408852278	697277.0931255873	491980.1758963729	198600.76391448086	808777.7017538053	245641.0560653923	203461.60513607907
