pathway	site_1	site_2	site_3	site_4	site_5	site_6	site_7	site_8	site_9	site_10	site_11	site_12	site_13	site_14	site_15	site_16	site_17	site_18	site_19	site_20	site_21	site_22	site_23	site_24	site_25	site_26	site_27	site_28	site_29	site_30	site_31	site_32	site_33	site_34	site_35	site_36	site_37	site_38	site_39	site_40	site_41	site_42	site_43	site_44	site_45	site_46	site_47	site_48	site_49	site_50	site_51	site_52	site_53	site_54	site_55	site_56	site_57	site_58	site_59	site_60	site_61	site_62	site_63	site_64	site_65	site_66	site_67	site_68	site_69	site_70
PWY0-1296	112136.74413293671	292261.4907532947	250263.5624453229	282573.29137570376	226832.9712533438	67298.46849108732	83161.17215281185	273217.66048213147	175338.59866411012	60535.713938671	91108.63004418754	278196.79799190135	168197.6521862814	245448.59840680112	198934.06302878686	152539.31536450773	334133.62941690633	86247.57057751363	68.34914252812784	224052.6662521732	146625.03048105398	53431.727909020454	210181.93433489205	437656.2189767077	84713.53000587533	557.5529035407473	111928.90024461583	60988.80235477339	641759.7215506277	143829.99522110907	26321.652756833377	300242.4831673835	202022.88764426083	83172.05012492494	210005.68119194158	427593.6232873054	131648.21071192765	201148.76764966504	29261.615822020583	861400.1291049708	265503.51779260347	240912.08806460904	21783.654391392083	0.0	565779.134465271	23929.968606021586	112785.01113696392	18939.77174153944	55068.02539927596	609.9121433696685	141754.46120669588	352.030196472163	53513.72126565374	797.5395313672875	1501.9416588302195	323757.7795538445	121556.44820042544	51956.32521116667	60663.475437960995	264478.7508384366	35995.97193418238	101535.75169565056	120299.57455414088	356725.8862026612	312439.87474783615	495800.0	44091.450132921935	380111.18756208965	62159.35009687919	48690.822865931805
PWY0-1297	168185.04637444863	284489.7767993091	244804.59326411542	268386.0852468214	215513.88775871988	94639.7453453261	109873.97441283042	274808.6427567626	145467.42759640203	86104.35095607906	111458.49724150768	358914.31974499486	178322.7635689115	311247.9482696433	209967.7640541837	322735.96566863917	297379.5981330802	109368.387451711	156.39760462556634	261272.9169456245	139782.27171084168	81125.74760074589	260436.3418802819	403941.12654810946	102559.56265505108	7795.86980932392	122668.07944067361	66158.69225492001	569650.5790487421	159640.6692911651	172869.32334278978	267999.99956872844	200558.60426427174	131433.64556235968	204022.7328841288	233521.57039339026	141805.6169822921	203467.32259496136	31130.76404516157	835195.9888522755	260402.0238672872	231245.8660437526	24709.678485092503	96929.31306053774	557749.9479832575	274042.330040799	112223.13863773864	27015.71036924178	223012.07727926824	626.0218166315912	124444.94680688033	590.1232651717182	45873.496794750026	2106.405419118018	2570.674988298375	327902.12541262555	156511.7081448943	73488.69167715253	84722.81304871515	260394.2157523565	45638.619561959444	151440.27941923562	161567.5122874761	503430.99308162153	305870.0006431751	561214.0377760304	50337.38143671812	377652.43958696775	60447.24354164483	54306.64727655598
PWY0-1298	84463.41782206556	111598.49171189583	149526.9560042008	146707.25575284744	136077.02564794	127957.35643744227	73702.78700578962	283116.93262394535	105087.31466800689	54447.206579399906	92998.3352495833	468936.88797614304	156662.0630811211	249796.15871283034	156725.3215025906	348828.72538873006	297872.37760149536	88212.79899673729	75.11251162646542	193062.12239788295	95586.29682236347	62581.11186870923	268239.47711550054	395691.17374379584	106108.98799927173	5542.760514639421	36206.37416179489	58472.63871329207	507645.64780881914	149364.16254160862	18804.01625190129	151962.52325470766	150017.090950361	92130.48596023174	195361.1046612677	273848.23722564965	147088.22194771311	132603.64026416693	22722.06402137035	830729.8422081964	241297.59349277386	180905.94711099542	32131.775268613113	85905.56714878911	17614.16641663766	217706.72705106233	83490.3312431708	24265.354047783007	127083.85569997047	650.5798065272825	75435.63897969479	461.4835031779839	28115.193206076296	725.2731896186801	1595.807869179235	152353.32461959316	148900.08111537326	51391.6428228357	52570.67929817661	262515.7968827653	33187.23918206456	78878.20942986786	84821.02279184092	225456.78360701376	298240.5269182976	590308.9031812843	33219.14380413376	16386.902337143772	45872.70004501075	70339.15299946033
PWY0-1319	979436.18364232	998297.0797225705	894046.3257831137	758027.0874517214	734621.1127169554	887501.1811344302	1108051.299727462	827967.2485651005	965027.0815781483	705047.7489768076	865596.969628887	949335.2992418505	964441.2334636196	618754.5892435876	679028.1817701837	1099212.7331282885	692729.663622788	1126781.054577716	640342.1294780232	1146309.7144494017	728373.9730158156	987023.4491529934	701545.1738081005	961525.2852662446	944190.9837510996	908790.0993657486	1236421.2160617963	965910.2917251779	939517.3617652641	951246.8869709366	1225830.2866821338	816262.1323310086	1088079.3011019055	1116243.0011336496	543624.53587875	1217168.159807653	1075658.183259093	1007859.2634831577	1250506.491374273	1049399.4183615071	1238002.9939411075	1013778.7170348036	1279635.8772274626	1254546.8375759344	1039780.4366118603	916127.5895014872	1191252.8804562187	1212067.9291086535	1080643.0177828863	1294215.642970163	1047576.5508657037	733643.1987747115	151678.4102964045	1324349.989009984	1324927.779991722	817627.5568024208	1062736.9185537058	1078133.5146990486	1117017.266359054	473042.20380029955	1018418.8406384599	1265977.563290425	1110873.4915000976	761667.088008488	999107.1947401763	993229.2449836351	326117.1448989246	968882.3796489392	264865.9964873121	313767.3731677271
PWY0-1415	251270.3733657362	596161.5867574128	560009.2818268221	403564.22326531156	442348.8218036929	350810.4021890113	237224.405343127	362878.3516891174	284344.75321034837	12127.947042713504	408953.52765613206	323762.9936831742	187921.75892654058	154466.5958965004	288007.5218932457	162541.888171759	175448.62370874835	231936.71176570884	349644.61741236894	449308.5051448831	244018.287277505	173283.5930612933	283320.8161025775	100323.4466973386	28946.089286525083	6091.642141033444	131979.86770536585	60079.13410543497	418232.5424246972	211068.12816513443	272524.7740858509	457448.5952633517	331242.723850456	185686.8495328211	41867.8782733933	198486.24070658206	161603.54276362862	403815.28633287456	528957.1593687193	24641.418490958033	282026.3857916344	463716.2051421663	62767.04981140839	313929.555371469	208906.39289118894	441364.274122707	627505.2809343734	119781.15301247293	601173.3374670916	2459.280618642882	79981.9072883016	664.5313391270439	989325.458030635	5477.954119462402	7553.215216782392	301144.44509851607	153112.79259364234	49984.42479284825	91632.244394321	133920.8261731955	25077.937840247225	70381.66112194447	59232.585270176394	697112.2533027037	190191.34216841587	183145.30733855555	37068.70627722415	254060.44922599124	63233.74244869705	23364.618577884474
PWY0-1479	683738.2641762679	556556.6641343088	545788.902230894	450185.7012236613	421247.89501974446	502553.138821375	686765.7698455856	392859.36381764174	571591.9291688912	249224.20652330824	421707.986852514	375396.5772970658	228072.86504064183	105057.25207362868	169901.60443794797	246109.24322921305	184936.486681693	580551.0556712686	446922.37657971564	760879.31326701	529229.0889959425	235132.34037255333	208146.80097245157	235855.60796384414	538039.1744705833	569381.9038793468	506209.42371341755	555096.7958965073	361114.62926776806	578153.4354907273	935426.3314435573	371752.14853916987	641962.8216166437	732393.1678872212	292364.8618866244	494974.1985788431	583516.9647929176	522293.5651966816	771874.331898673	176824.68644617696	782669.5122773234	516858.27960214147	710684.6497207305	880204.7795113941	824515.3809324901	611900.6711214423	616831.6020443507	894360.9269844837	684334.9080846942	87.95402136726578	198262.61956467468	459792.5765012076	174851.0233514081	928043.8217592357	926400.9428552948	579159.6571114818	539604.3798869634	700752.7018487724	734213.9438282391	202302.43224280947	648634.0436617815	647832.0810379236	584227.5705541646	695512.8844171684	579030.1886351148	475801.2055512283	178126.44966281654	674532.6133313118	135176.61245550914	202514.01660708612
PWY0-1533	156808.15926024588	347361.06462127896	384203.80783265433	168083.3566810708	216441.15525086652	108800.00000000001	103192.16948303221	178665.57782275145	521175.48006450245	611709.859784108	6051.793478936528	10741.57495738503	17767.824089345104	35466.929189759285	36881.136449724756	16127.760793479301	8898.70396007916	154916.88200087973	15.999315315753432	30793.142901973704	10686.781342216738	4066.8559904400995	13088.141038472708	40583.15076736856	88013.63661125118	518.4381707293142	793580.3981210479	93780.24790931947	7045.019020221454	15125.08239085703	218670.19163599258	443227.00872258743	204748.1272529262	274211.41990957136	179895.73799004132	307329.9914793315	93566.78379604382	73934.45054296128	36606.09226022441	32292.99355371593	140501.5900819831	87739.63834047568	214487.6121676104	20430.769230769234	210130.79545279968	129515.74877823216	8909.571904483459	723733.4069028324	129014.7400005413	483.1398361853064	5898.4635897250555	160.84760613885413	4071.1333084863613	46027.18350677208	7439.062581831657	12575.385992505822	45164.258427824214	101741.16593013902	82220.07752440203	4738.19937291968	34316.37667554523	48028.83244800626	44669.18209525028	134769.23076923075	53506.82215609703	149415.38461538462	36005.529536222704	94.20430597462051	44697.247706422015	18481.09196688297
PWY0-1586	289163.92303489853	237214.90676040069	305062.5822651011	152123.9567693437	169192.62554964368	519782.8937958025	336996.59791768657	357308.57424317056	203397.74199254691	270307.29392842785	418449.7614068797	223585.66120762887	1058332.4879535032	309252.5518415704	246054.4495289152	1048897.9444164233	763946.4957692539	767986.0455151896	489563.97741385223	581832.9689642517	211155.38842101922	898086.105307375	367484.32469893264	585410.1936610908	477469.22851019376	499282.9157041983	603591.1092482026	554331.8439318665	274339.77064039296	167209.13517096074	1104789.7205854577	271653.77757838444	458561.77456449834	847809.2418689876	250066.5838922095	336888.4024157602	336763.8560956456	209843.94477717715	165471.99930956625	1235594.5163892126	529659.0253526109	145697.3436134311	1074612.637262535	311151.63915125193	341456.5516172568	432030.688405556	76656.10260612116	1030684.4922914051	487429.0636803393	970673.3016484015	36608.61946756386	808300.3766636052	930693.1007660198	488198.22211189655	342436.8089628919	238666.3952160944	718487.4238725347	695136.0402033116	746563.9295123325	313923.0544878251	724896.9778510092	515296.3159185911	464301.32101116533	724217.7301679212	214683.7541332742	358267.8840172569	282970.2968176558	565524.7725422157	77919.60904092852	87186.27800912155
PWY0-162	853503.5726715093	937860.9621696674	842462.8364002132	724076.118512303	700403.5204468698	803709.1940245602	1020500.6849616924	776013.753670517	864742.2083683814	637074.0476468733	791289.2588277053	730483.7068693362	850683.3954171007	605105.1697292043	662410.6605257848	974491.771814187	643331.2455289852	968738.0474484005	611045.046822158	1043087.2691238306	653960.3559083345	849457.7382068665	596876.3945172476	837073.7661814452	790069.1328788608	678215.0272794244	1168977.3998304175	713432.9449496557	875020.451321732	802463.567529159	1116664.495987178	763082.4585331355	869502.914398804	965293.6561464894	498810.0301010925	873619.5852399705	898187.2219961315	838289.906312499	1022051.5397073146	371443.0726756558	1049570.347095225	839099.7423593856	1116433.2050012655	1071453.7959790241	991988.1549286454	814420.0966479324	962742.023040692	1062282.5846729723	994512.6784670784	1164855.284001279	991627.8251246742	665978.1580471076	1046708.0190910896	1143119.2884002023	1170476.867800204	734484.1671440745	911503.4707940669	883172.6717433631	908226.044230989	437089.2250311604	827125.0454249466	891493.4892451479	806409.6206953514	970604.8838533988	834254.9034923154	783317.2467920564	259240.18447878736	854386.617806129	204124.91151212127	265369.443496229
PWY0-166	747526.4477051169	822011.8996441321	739335.0595231743	632970.073259449	616880.368265062	479864.43256482744	767328.3038252138	303305.7770338904	745380.4806115021	453552.89194244693	679632.0230751571	534102.7813947168	529231.9881200193	543059.1615918214	584379.9762806129	704183.0693921667	385411.76249348675	879400.0534232976	534751.5950900605	878449.3071757703	595052.4403375534	733034.6027102442	468495.07962969167	618024.4963694104	680187.0764819953	587026.3819669851	1014598.4363919799	625909.1862791398	621546.7403120901	690123.7927342136	991321.3218036568	631940.7459941616	693757.4204929691	847384.2169618176	387580.1106440909	635977.7057392595	603259.6168274387	695976.4002954054	945596.5990617138	214487.56998900019	847340.5444130107	707215.3355879848	987561.1433463738	966972.5057551782	902693.4582344823	677113.415403875	867295.8563514712	957366.7982582949	874170.0449390284	1021746.4593395262	926964.2917044933	528881.8849948366	927133.1242967785	1053288.155400613	1060779.0334071396	649793.0168852732	748540.8929845885	784727.8348953745	808177.3965450958	308207.0854479082	728996.9600699245	674561.9367560908	608451.2600587789	880891.8396322868	694803.1413486131	725990.0017793713	223933.57750241936	803499.5841300099	161112.34743472844	236915.9104120316
PWY0-321	61105.31301709696	194691.62649284815	55932.13779414072	86046.77389492895	81505.42944704641	11271.803162609522	84426.02816938738	0.0	51264.27419833494	11524.819885975934	101522.71189833067	47686.891796613454	133230.11406079668	41995.419522083095	81791.06406605417	159747.04546942332	95965.52248829397	60821.83633508238	0.0	1667.0325571261808	7684.34508845625	120485.46757232482	72809.94131892214	18218.856908484286	49505.652792148	9820.205930934268	609779.598170645	17502.49037680271	40701.26488426626	67651.44320041464	855.3673115947024	167463.14029319517	88170.10750208919	31751.14745711942	11188.472594825722	139522.9190862667	49900.66899748427	89507.86591569273	53133.43152489251	35671.93163827949	3478.053301164962	42210.23074824889	260501.74742790443	7881.070708696222	60497.61644974645	6472.865576044082	19732.49237057804	133356.81167037878	104187.17184912784	393.8924810370077	8617.288541553753	1917.121355518191	2756.9089026678257	66028.63033437797	13945.124841307354	24029.865696208253	366277.9539130002	13858.404181915392	29786.222456145806	17466.969208261035	36370.61119918102	30058.651715376684	25892.935870684647	44318.9706885448	32190.80097795904	38654.015057021286	37065.93592592521	170240.65851205745	39809.471108437414	0.0
PWY0-41	1202.760665452641	1104.646256726031	1659.9020634856747	519.5845425537426	1331.0506346431748	0.0	1377.1255803284378	0.0	2174.126489852749	0.0	189.87286141850174	1004.3038001006773	2907.4871668380156	2099.3126508924556	143.5571976352071	254.1572107270535	765.649362356866	2729.180794372252	0.0	0.0	1657.4954540505923	378.19706685014086	1105.152973419099	0.0	2455.539772391159	69.6090775090474	0.0	1372.3115710564534	554.0727444108983	649.9447383667642	0.0	0.0	0.0	0.0	107.15605333179072	0.0	163.93463310395828	2578.4725736347436	625.3199983624638	0.0	1920.8895986798173	766.1968498751472	296.2130187233493	0.0	0.0	0.0	417.55882361975597	0.0	30228.51813141438	0.0	0.0	0.0	0.0	0.0	0.0	23.98426962280137	9021.793491906275	2105.800005598169	2749.5215427081166	376.3055873509239	476.338171243385	1923.21133692918	1001.2953444171826	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY0-42	178616.54746981696	158208.63625032664	115867.27819606445	107418.42020019243	127423.07538027162	264749.7689144118	169764.85084180936	113943.08686753783	150550.28184277043	286998.4918458652	28342.16290120124	71710.40635452427	67372.00342756702	27203.531644336126	75055.88962564977	73210.84557195769	36688.86628852373	545383.9715931261	340033.9690141533	16219.886500055407	7441.342250270984	476565.424803536	39445.661249651945	6414.6359496514315	207620.2360766753	424.51852736007936	432618.8311038731	72296.62582579802	17488.419076911487	18536.71168359839	645724.9968270488	68067.33142302073	81054.15212548873	73529.55786044938	19673.199325516238	56484.59940558735	56815.19350809892	111314.11699194432	110428.77506125576	87951.36048045222	16291.193112717541	15961.560586413603	646292.8524088186	39777.92603888824	644543.1471411464	16067.021786905538	17286.929508663143	438380.52152131987	59868.94645998873	17.318060434428336	27619.465792046663	296843.6900969597	22694.90053501497	49815.44722481645	9923.683850188685	286078.01454557147	46493.533104460286	50548.09029797826	65241.56464079598	23984.943292040174	41131.36320385162	96159.2502227196	93372.82920788602	86902.52476969312	18671.86692510481	88766.73465640492	149139.02477313817	555253.6371360928	36837.46678238887	12508.342384832806
PWY0-781	485470.5324984677	758266.6323942323	676496.9124846142	530602.8734932855	549544.6202421255	232890.28989746806	533247.1103712989	420949.8406667061	564417.9842126779	343165.04446963995	530708.3441501505	341176.37943343044	350976.78481561487	426187.2820214939	425787.0243781094	643387.0573561707	444346.8421790717	699526.9412797238	35046.65365744647	692953.7769277584	214943.60104740565	501085.9225363317	442747.29811634327	345463.12424606737	572835.7620278024	433273.941998863	865579.9001888112	467555.3146158756	644831.721851227	363799.57210025704	509746.4179734672	652414.7329536265	578230.7846463757	851492.89915013	273619.1230208329	590738.1920953044	439289.4038443852	396683.5571201457	152655.01425554167	429621.5812223318	563490.9937401126	493389.50426779164	548193.5542198442	344507.12896886043	535564.6410339079	572885.9297696642	381739.6224637675	595959.1130929629	707437.288855231	859475.0154681819	244949.23629310145	44636.585504498486	160947.44191597143	15381.781600682683	237147.41023703796	468021.9927362389	697773.4951870579	506950.90901549335	483947.9068938539	267511.88475430035	591926.8077138094	369998.3212859568	340679.52144724096	540193.9459167956	426842.0016755238	455860.32746573567	125472.49674864284	580042.272129269	51050.70157313058	130946.16117534922
